Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
320390805000062;1;0;165045;165045;0;1;11;41;58;22;4;0;1;0;9;
320390805000063;1;0;532212;532212;0;1;3;9;26;40;31;31;14;4;4;
320390815000001;1;0;191085;191085;0;11;5;42;65;26;12;2;0;0;7;
320390815000002;5;0;196534;196534;0;11;15;44;73;34;2;2;2;0;26;
320390815000003;5;1;233910;233910;0;2;14;33;68;43;9;1;1;0;9;
320390815000004;8;0;224504;224504;0;5;21;45;91;37;1;1;2;0;3;
320390815000005;8;0;170574;170574;0;5;20;36;37;26;5;2;0;2;4;
320390815000006;8;1;132731;132731;0;7;20;41;32;22;4;2;0;0;2;
320390815000007;8;2;176166;174822;1344;7;31;58;69;20;4;0;0;0;3;
320390815000008;8;1;225349;225299;50;8;26;36;71;44;4;2;1;0;2;
320390815000009;8;17;170388;163105;7283;9;49;63;47;18;1;2;1;0;1;
320390815000010;8;0;105035;105035;0;17;30;40;34;8;1;2;0;0;1;
320390815000011;5;1;33392;32882;510;10;12;15;15;3;0;0;0;0;11;
320390815000012;8;1;76473;75993;480;8;23;33;27;7;0;1;0;0;2;
320390815000013;8;0;159801;159801;0;4;27;41;44;24;3;3;1;0;6;
320390830000001;1;0;140717;140717;0;1;10;28;34;21;3;2;2;0;2;
320390830000002;5;0;43263;43263;0;4;16;22;12;3;2;0;0;0;1;
320390830000003;8;0;313862;313862;0;9;16;58;61;19;8;10;5;2;3;
320390830000004;8;0;130450;130450;0;3;15;32;28;14;2;1;2;0;3;
320390830000005;8;27;275823;271361;4462;13;18;47;63;40;8;4;0;1;12;
320390830000006;8;0;181345;181345;0;5;15;28;25;20;2;0;0;1;1;
320390830000007;8;0;324953;324953;0;2;14;40;57;35;13;5;5;2;4;
320390830000008;8;3;167285;165153;2132;3;15;42;43;27;4;4;1;0;3;
320390830000009;8;0;80114;80114;0;3;14;31;21;12;2;0;0;0;1;
320400505000001;1;0;364953;364953;0;0;4;22;88;47;11;8;2;2;8;
320400505000002;1;0;455606;455606;0;2;4;17;34;37;22;26;7;6;5;
320400505000003;1;0;387627;387627;0;2;8;44;95;48;9;6;5;1;2;
320400505000004;1;0;361728;361728;0;4;13;33;81;46;17;4;3;1;3;
320400505000005;1;0;270700;270700;0;5;28;81;121;30;7;0;0;0;1;
320400505000006;1;0;297394;297394;0;1;5;24;63;33;15;8;4;1;1;
320400505000007;1;0;366410;366410;0;8;26;93;132;41;7;4;0;0;3;
320400505000008;8;0;44608;44608;0;7;7;19;15;3;1;0;0;0;4;
320400505000009;8;0;33375;33375;0;0;3;3;9;6;2;0;0;0;0;
320400505000010;8;0;120762;120762;0;5;34;56;33;10;3;0;1;0;2;
320400505000011;8;0;111428;111428;0;1;17;44;35;24;1;0;0;0;1;
320400505000012;8;0;188936;188936;0;6;40;59;63;23;3;2;1;0;3;
320400505000013;8;0;310414;310414;0;10;34;73;80;28;7;4;3;2;6;
