"Cod_bairro","Nome_do_bairro","IPC"
3205002054,"Eurico Salles",0.747589127411042
3205002055,"Rosário de Fátima",0.664169540795315
3205002056,"Boa Vista (Carapina)",0.634214760581282
3205002057,"Jardim Carapina",0.638314817991465
3205002058,"Santa Luzia",0.723819758079099
3205002060,"André Carlone",0.681442871565186
3205002061,"Carapina Grande",0.63690641030997
3205002062,"Diamantina",0.614028783789639
3205002063,"Central Carapina",0.602575924943549
3205002064,"Planalto Carapina",0.658300291847395
3205002065,"Jardim Tropical",0.654577955067358
3205002066,"Cantinho do Céu",0.432326449678568
3205002067,"José de Anchieta II",0.512602619175339
3205002068,"Solar de Anchieta",0.589419064226627
3205002069,"José de Anchieta",0.654336749053112
3205002070,"José de Anchieta III",0.495324212480127
3205002071,"Laranjeiras Velha",0.679817946292619
3205002072,"Taquara I",0.482250825504865
3205002073,"São Judas Tadeu",0.673258782609685
3205002074,"Taquara II",0.512570920723087
3205002075,"Barcelona",0.697297185317724
3205002076,"Maringá",0.648766710213457
3205002077,"Civit I",0.609327731092437
3205002078,"Parque Residencial Tubarão",0.643964500492638
3205002079,"Planície da Serra",0.668091562301025
3205002080,"Mata da Serra",0.732530443400979
3205002081,"Porto Canoa",0.676703337961197
3205002082,"Santo Antônio",0.577811393433455
3205002083,"Barro Branco",0.550781309490987
3205002084,"Pitanga",0.301417980171989
3205002085,"Parque Residencial Mestre Álvaro",0.583329442156317
3205002086,"Nova Carapina I",0.604163638274113
3205002087,"Nova Carapina II",0.589510255672462
3205002088,"Cidade Pomar",0.606293416515752
3205002089,"Eldorado",0.679106783261786
3205002090,"Novo Porto Canoa",0.613449374179446
3205002091,"Serra Dourada II",0.627562773909833
3205002092,"Serra Dourada I",0.667259519791799
3205002093,"Serra Dourada III",0.661191596897512
3205002094,"Campinho da Serra II",0.652987424420309
3205002095,"Vista da Serra II",0.641047865219579
3205002096,"Campinho da Serra I",0.643670429888322
3205002097,"Planalto Serrano",0.613320666790486
3205002098,"Vista da Serra I",0.585173945880437
3205002099,"São Lourenço",0.697202129703112
3205002100,"Vila Maria Niobe",0.67269765977288
3205002101,"Caçaroca",0.690840212578942
3205002102,"Fazenda Cascata",0.637476849008942
3205002103,"Serra Centro",0.682448474887449
3205002104,"Jardim Primavera",0.557878250591016
3205002105,"Jardim Guanabara",0.683690455656486
3205002106,"Centro da Serra",0.586531899357001
3205002107,"São Domingos",0.628090928423472
3205002108,"Jardim Bela Vista",0.646316215467466
3205002109,"São Marcos",0.636097691201224
3205002110,"Nossa Senhora da Conceição",0.666806268203917
3205002111,"Colina da Serra",0.616183502610971
3205002112,"Jardim da Serra",0.69063481621343
3205002113,"Divinópolis",0.562733232326983
3205002114,"Cidade Nova da Serra",0.372447908031006
3205002115,"Parque Residencial Nova Almeida",0.421014934063513
3205010000,"SOORETAMA (todos os setores)",0.467879664885677
3205036000,"VARGEM ALTA (todos os setores)",0.421644843891267
3205069000,"VENDA NOVA DO IMIGRANTE (todos os setores)",0.529181591310215
3205101000,"VIANA (demais setores)",0.300220002965291
3205101001,"Centro",0.603730341204805
3205101002,"Bom Pastor",0.621135603578369
3205101004,"Universal",0.578218978190468
3205101005,"Cannaã",0.638773724964322
3205101006,"Primavera",0.642841612084199
3205101007,"Marcilio de Noronha",0.624364465313539
3205101008,"Vila Bethania",0.638876483021327
3205101009,"Nova Bethania",0.603349994359255
3205101010,"Areinha",0.545593760927994
3205101011,"Arlindo Angelo Villaschi",0.512868402668467
3205101012,"Caxias do Sul",0.585148654004925
3205101013,"Campo Verde",0.575218302294048
3205101014,"Morada Bethania",0.336534254613931
3205101015,"Parque Industrial",0.365940713853599
3205101016,"Jucú",0.584983433839574
3205101017,"Araçatiba",0.576570596408325
3205101018,"Boa Esperança",0.330094941590587
3205150000,"VILA PAVÃO (todos os setores)",0.455092631146995
3205176000,"VILA VALÉRIO (todos os setores)",0.441151031534819
3205200000,"VILA VELHA (demais setores)",0.353099492929329
3205200001,"Centro de Vila Velha",0.716921014816381
3205200002,"Boa Vista I",0.598610417999601
3205200003,"Boa Vista II",0.644749240491153
3205200004,"Coqueiral de Itaparica",0.678038221919736
3205200005,"Cristóvão Colombo",0.651671720511029
3205200006,"Divino Espírito Santo",0.61709473354022
3205200007,"Glória",0.624703969187474
3205200008,"Ilha dos Ayres",0.672260726309912
3205200009,"Itapuã",0.746315126960522
3205200010,"Jaburuna",0.530044682113081
3205200011,"Jockey de Itaparica",0.61216142807867
3205200012,"Olaria",0.751117238696838
3205200013,"Praia da Costa",0.778356669626557
3205200014,"Praia das Gaivotas",0.73766873876751
3205200015,"Praia de Itaparica",0.746305667229481
3205200016,"Residencial Itaparica",0.601634101634102
3205200017,"Soteco",0.65834906394752
3205200018,"Vista da Penha",0.63797447864629
3205200019,"Ibes",0.650349119572386
3205200020,"Araçás",0.707087160767731
3205200021,"Brisamar",0.622661016962222
3205200022,"Cocal",0.687609810525214
3205200024,"Guaranhuns",0.651145263971715
3205200025,"Ilha dos Bentos",0.717897023260184
3205200026,"Jardim Asteca",0.690099475577458
3205200027,"Jardim Colorado",0.685936616827107
3205200028,"Jardim Guadalajara",0.643511793774476
3205200029,"Jardim Guaranhuns",0.494805692975011
3205200030,"Nossa Senhora da Penha",0.660921297906587
3205200031,"Nova Itaparica",0.657078187601258
3205200032,"Novo México",0.702846291010863
3205200033,"Pontal das Garças",0.470246061929911
3205200034,"Santa Inês",0.651315845200042
3205200035,"Santa Mônica Popular",0.683196488523934
3205200036,"Santa Mônica",0.718073431247552
3205200037,"Santos Dumont",0.66819165123772
3205200038,"Vila Guaranhuns",0.481016144826842
3205200039,"Vila Nova",0.682799480500885
3205200040,"Aribiri",0.650724027112458
3205200041,"Argolas",0.539765040796405
3205200042,"Ataíde",0.636770556959486
3205200043,"Cavalieri",0.580975312357526
3205200044,"Chácara do Conde",0.541523274832483
3205200045,"Dom João Batista",0.606338284990419
3205200046,"Garoto",0.634981612290866
3205200047,"Ilha da Conceição",0.479106017731502
3205200048,"Ilha das Flores",0.517860983832811
3205200049,"Paul",0.635195390890622
3205200050,"Pedra dos Búzios",0.33820976355065
3205200051,"Primeiro de Maio",0.404374773372271
3205200052,"Sagrada Família",0.569567545975742
3205200053,"Santa Rita",0.60455097009069
3205200054,"Vila Batista",0.584757527427947
3205200055,"Vila Garrido",0.593139203401785
3205200056,"Zumbi dos Palmares",0.322176505681001
3205200057,"Cobilândia",0.638130246475288
3205200058,"Alecrim",0.555446074091481
3205200059,"Alvorada",0.615582280717036
3205200060,"Cobi de Baixo",0.573917099215268
3205200061,"Cobi de Cima",0.57943289419573
3205200062,"Industrial",0.66548683908235
3205200063,"Jardim do Vale",0.655739337936597
3205200064,"Jardim Marilândia",0.608656413991913
3205200065,"Nova América",0.646272823298321
3205200066,"Planalto",0.646192686195864
3205200067,"Rio Marinho",0.614239070873014
