Cod_setor;Situacao_setor;V001;V002;V003
270160505000004;8;198;0;0
270160505000005;8;39;0;0
270160505000006;5;121;3;0
270160505000007;8;93;0;0
270160505000008;8;78;4;0
270160505000009;8;93;7;0
270160505000010;8;134;0;0
270160505000011;8;217;3;0
270160505000012;5;150;0;0
270160505000013;8;259;2;0
270160505000014;5;247;10;0
270160505000015;8;177;1;0
270160505000016;8;99;2;0
270160505000017;8;227;3;0
270160505000018;8;224;5;0
270160505000019;8;109;0;0
270160505000020;1;258;1;0
270160505000021;1;325;3;0
270160505000022;1;207;0;1
270160505000023;5;45;2;0
270160505000024;7;43;0;0
270160505000025;8;194;2;0
270160505000026;8;210;2;0
270170405000001;1;162;2;1
270170405000002;1;140;0;0
270170405000003;1;222;1;0
270170405000004;1;246;0;0
270170405000005;1;470;0;0
270170405000006;1;233;1;0
270170405000007;8;212;3;0
270170405000008;8;186;1;0
270170405000009;6;97;0;0
270170405000010;8;339;3;1
270170405000011;8;88;2;0
270170405000012;1;180;2;1
270170405000013;1;124;1;0
270170405000014;1;231;0;0
270170405000015;1;168;0;0
270170405000016;1;292;0;0
270170410000001;1;271;1;2
270170410000002;8;73;0;0
270170410000003;8;160;5;0
270180305000001;1;214;0;0
270180305000002;1;467;4;2
270180305000003;8;231;1;2
270180305000004;8;266;0;1
270180305000005;8;286;1;0
270180305000006;1;313;4;1
270180305000007;1;252;0;0
270180305000008;8;123;1;0
270190205000001;1;364;2;0
270190205000002;1;304;2;0
270190205000003;1;354;1;0
270190205000004;8;146;0;0
270190205000005;8;125;3;0
270190205000006;8;169;2;0
270190205000007;8;134;0;0
270190205000008;5;120;1;0
270200905000001;1;206;0;0
270200905000002;1;115;1;0
270200905000003;1;178;0;0
270200905000004;1;248;0;0
270200905000005;8;263;0;0
270200905000006;8;104;0;0
270200905000007;8;231;1;0
270200905000008;8;116;0;0
270200905000009;8;87;0;0
270200905000010;8;309;3;0
270200905000011;5;59;0;1
270200905000012;8;161;1;0
270200905000013;8;86;1;0
