Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134
270030005000007;1;377;377;69;83;101;57;1;4;11;1;20;1;12;2;15;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;5;6;4;7;8;6;7;3;9;7;2;9;6;4;5;13;6;12;6;8;7;11;8;9;4;5;10;5;8;7;2;6;6;11;4;3;7;4;2;2;6;11;4;4;5;0;5;4;3;3;3;4;1;2;4;2;3;1;6;1;4;5;1;2;1;4;3;2;0;3;2;1;1;2;1;4;1;0;1;2;2;1;1;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270030005000008;1;434;434;70;79;100;82;3;17;11;3;33;0;23;1;9;0;3;0;0;0;0;6;0;2;1;1;0;0;0;0;0;0;2;0;8;6;11;11;8;8;8;9;7;15;9;12;14;12;15;9;6;10;13;12;6;5;9;7;6;6;6;7;6;16;4;3;5;5;10;6;14;3;5;2;4;4;4;0;6;2;2;6;3;4;5;2;5;4;2;1;2;3;6;3;2;3;0;1;2;2;4;1;2;1;0;2;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000009;1;567;567;172;68;169;81;3;11;2;2;32;1;4;0;17;1;4;0;0;0;0;5;0;1;1;1;1;0;1;0;0;0;0;0;6;4;8;4;11;11;8;8;12;10;10;14;15;13;17;11;11;8;11;14;8;15;6;13;15;8;20;8;6;4;11;6;15;5;8;8;8;3;5;11;13;11;8;3;8;9;3;2;1;9;11;4;4;9;4;6;7;4;2;9;2;5;4;0;4;3;1;2;5;5;2;0;0;1;1;3;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270030005000010;1;353;348;129;27;100;49;10;3;0;1;20;0;4;0;6;0;4;0;0;0;0;8;1;0;1;0;0;0;1;1;2;1;0;1;8;8;5;9;7;7;6;6;6;8;4;11;10;6;13;10;6;9;5;10;2;6;2;9;5;6;6;10;9;5;4;5;6;4;5;5;4;8;7;3;7;7;4;5;3;5;3;5;1;1;0;0;1;1;1;1;4;3;1;3;2;4;4;0;2;1;1;1;1;3;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000011;1;596;596;214;25;160;85;24;12;3;1;47;0;10;0;13;0;2;0;0;0;0;9;4;1;0;0;0;0;0;2;0;0;2;0;10;6;14;9;6;11;14;19;17;12;8;17;12;9;12;13;10;14;9;7;12;12;17;15;10;19;13;16;8;10;11;9;10;6;8;5;11;8;6;10;2;6;10;7;4;6;4;6;5;5;5;9;3;3;1;6;0;4;8;3;1;6;1;2;4;3;3;5;2;1;1;1;3;1;0;0;3;2;2;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000012;1;498;498;183;28;131;80;6;9;5;1;39;1;2;0;8;2;3;0;0;0;0;8;1;0;1;0;1;1;2;0;0;2;0;0;10;9;12;13;10;4;5;12;11;6;7;10;7;11;9;7;12;10;14;10;15;14;13;8;10;13;14;4;10;11;4;8;9;5;7;5;4;5;4;7;3;4;5;9;3;3;7;6;4;8;4;2;3;3;7;1;5;2;5;3;7;2;2;3;1;4;2;3;1;0;3;2;1;0;2;0;1;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000013;1;153;153;58;6;44;21;0;5;1;0;11;0;0;0;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3;3;1;3;5;2;2;2;5;2;5;3;4;6;2;2;5;1;4;4;2;0;2;4;2;3;1;3;2;2;3;5;0;1;4;3;2;2;3;0;3;1;2;1;0;0;3;3;2;2;3;1;1;0;3;0;2;2;1;0;2;0;0;2;1;1;1;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000014;1;288;288;75;44;95;26;0;5;3;2;19;0;7;0;11;0;1;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;1;2;6;4;2;5;3;1;2;6;3;3;7;4;9;3;5;7;7;5;3;6;4;6;5;10;9;7;7;9;4;5;4;4;4;8;3;2;2;3;2;2;2;2;3;4;3;6;4;4;2;1;2;3;3;2;3;3;2;3;7;1;2;2;2;6;1;3;2;2;2;0;2;0;2;1;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000015;1;463;463;163;26;130;75;5;13;3;1;23;2;13;0;8;0;1;0;0;0;0;3;0;2;0;0;0;0;1;0;0;0;0;0;9;8;4;8;6;6;3;7;10;8;6;10;11;10;14;16;9;11;12;7;13;11;14;11;11;7;8;10;2;9;6;10;5;9;5;4;4;6;8;8;5;2;8;5;5;3;8;7;7;7;2;6;2;3;3;4;1;1;2;3;1;4;4;2;0;2;4;4;1;6;0;2;0;0;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0
270030005000016;1;500;500;166;48;108;90;13;9;2;0;43;0;6;0;11;0;4;0;0;0;0;6;1;0;1;1;1;1;0;1;0;0;0;0;5;10;5;8;4;12;8;9;10;11;11;14;9;15;17;6;9;9;14;9;10;6;13;11;5;12;12;14;4;3;7;8;9;6;3;3;8;6;5;9;7;3;6;7;8;9;6;6;4;2;1;4;7;1;6;3;6;3;5;9;1;3;5;2;6;0;5;0;1;2;1;1;1;1;2;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
270030005000017;1;615;611;110;134;179;77;9;6;10;1;60;2;14;0;11;1;1;0;0;0;0;9;0;1;1;1;0;1;0;1;2;0;0;2;13;12;11;9;13;18;15;8;12;14;11;14;11;17;15;21;17;14;14;14;4;10;15;13;11;11;6;7;7;4;5;13;12;14;5;7;10;8;3;16;6;6;2;10;2;5;8;5;2;9;3;7;8;7;4;4;4;3;3;7;3;6;3;3;5;3;0;3;1;2;4;1;0;1;1;1;0;2;0;1;1;2;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
270030005000018;1;377;376;133;26;106;50;9;6;1;0;23;0;12;1;9;0;1;0;0;0;0;3;1;0;0;0;0;0;1;0;0;1;0;0;7;4;5;6;11;3;5;10;10;11;7;8;5;5;8;12;10;6;8;7;5;7;6;10;6;5;4;14;6;9;5;6;7;1;9;4;3;3;5;6;10;6;3;6;3;6;5;6;6;3;2;4;2;1;1;2;2;4;2;1;3;2;0;3;0;0;2;1;0;4;0;1;2;2;3;2;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000019;1;276;276;93;13;58;50;2;6;0;0;43;2;2;0;5;1;1;0;0;0;0;7;0;2;0;1;0;2;1;0;0;1;0;0;7;5;6;6;5;5;4;2;10;10;5;5;3;4;6;8;3;9;5;9;5;10;6;2;7;4;8;1;3;8;6;3;5;0;1;3;4;4;1;3;1;1;1;1;4;7;3;3;3;4;0;2;1;2;5;1;2;0;1;0;2;4;2;2;1;3;0;3;1;0;1;3;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000020;1;385;379;119;24;96;73;3;4;1;0;37;0;12;0;16;0;0;0;0;0;0;5;0;1;0;0;0;2;1;0;0;0;0;1;2;11;6;8;9;6;10;6;7;11;8;3;5;11;6;12;11;9;8;6;8;11;14;9;7;7;9;2;5;9;3;11;1;3;10;4;5;2;5;4;4;6;4;6;2;6;4;2;2;7;0;2;2;6;1;2;0;3;2;1;1;1;5;2;3;2;3;2;1;4;1;0;0;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000021;1;428;428;188;18;89;78;0;4;5;1;30;0;8;0;4;2;1;0;0;0;0;3;0;0;1;0;0;1;0;1;0;0;0;0;8;3;3;8;3;5;3;2;5;10;5;4;4;6;13;10;7;8;9;10;7;13;6;13;13;4;5;6;11;8;8;8;8;4;8;2;4;2;3;11;5;6;6;5;8;8;3;2;5;4;5;5;7;6;4;7;4;4;0;10;1;6;3;4;4;2;1;0;2;5;1;2;1;2;4;2;1;0;2;1;2;1;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0
270030005000022;1;236;236;88;11;40;51;5;4;1;0;22;1;6;0;7;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;2;1;0;0;2;6;2;2;5;3;6;3;3;2;3;4;5;6;3;9;4;4;6;5;7;1;5;6;1;3;2;5;6;5;2;3;3;2;4;5;2;2;4;6;1;3;4;4;2;3;1;3;4;5;2;2;1;1;4;2;2;3;0;4;2;2;1;2;0;2;3;1;2;1;2;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000023;1;341;337;128;20;87;46;3;5;5;0;26;3;10;0;7;0;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;0;0;1;1;5;7;5;6;5;6;4;5;4;12;8;7;6;6;4;4;8;4;5;5;5;5;8;3;8;11;8;2;8;6;3;4;10;5;8;4;5;6;1;0;9;6;4;6;2;1;2;7;6;6;2;4;3;2;1;2;2;4;5;3;1;0;4;2;0;1;1;1;2;2;1;3;4;0;1;0;0;0;2;1;0;0;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
270030005000024;1;403;402;163;23;93;53;2;4;2;1;32;2;11;0;9;4;3;0;0;0;0;9;0;1;0;0;1;1;1;1;0;2;1;1;5;4;7;3;8;4;6;8;4;6;5;7;6;5;9;9;8;4;8;6;5;9;11;7;4;11;12;10;11;4;6;9;5;9;6;4;3;6;5;5;4;6;2;6;6;8;2;2;3;6;5;6;3;2;2;5;1;5;6;4;6;7;2;2;3;2;4;3;4;0;0;1;1;0;0;1;2;0;0;0;1;1;1;0;2;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
270030005000025;1;494;494;173;34;139;65;2;5;5;1;33;2;13;0;14;3;5;0;0;0;0;4;0;0;2;0;0;0;0;0;1;1;0;0;8;9;10;5;9;8;10;6;11;5;17;11;8;9;10;7;7;11;7;15;13;8;6;6;10;6;12;8;5;8;7;11;11;9;2;5;8;4;9;4;3;8;9;8;5;9;7;3;6;7;4;4;3;4;7;3;2;5;4;4;3;5;3;3;4;2;1;2;0;1;1;2;2;1;4;2;1;0;3;3;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
270030005000026;1;463;463;170;28;128;51;14;7;6;0;28;0;7;0;22;2;0;0;0;0;0;5;0;0;3;0;0;0;0;1;0;0;0;1;7;6;6;10;5;6;7;7;5;13;10;16;6;11;7;12;11;12;2;10;5;5;11;6;7;12;9;6;6;6;8;8;12;7;6;4;3;7;6;5;3;8;5;4;5;4;5;7;5;7;7;7;9;4;5;3;6;3;2;8;3;4;1;0;4;1;5;4;1;4;0;0;1;2;1;1;1;1;0;2;0;0;1;0;0;2;0;0;0;1;1;0;0;0;0;2;0;0;0;0
270030005000027;1;794;793;188;171;253;66;6;10;24;1;34;0;22;1;17;0;1;0;0;0;0;15;1;2;0;1;1;2;1;1;1;1;4;0;13;18;19;14;18;16;21;19;18;24;18;15;9;19;13;14;15;22;9;19;11;6;6;12;17;15;13;10;11;19;21;19;16;12;8;8;12;23;20;4;9;11;14;12;6;11;18;7;10;6;7;6;5;4;5;4;5;2;4;5;1;3;1;0;3;2;3;2;0;3;2;1;2;4;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000028;1;513;513;203;39;180;49;0;3;3;0;18;2;4;0;11;0;0;0;1;0;0;6;0;1;0;0;2;1;0;0;0;0;2;0;10;9;5;10;9;14;11;11;2;11;10;12;14;8;9;4;10;16;12;12;5;13;4;8;16;11;5;8;5;13;3;3;12;8;9;6;6;8;9;7;9;13;8;7;10;9;3;11;8;3;9;4;5;5;4;7;1;2;5;1;2;1;1;3;2;1;4;1;0;3;1;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000029;1;435;434;111;82;123;51;1;8;6;1;36;0;7;1;5;2;1;0;0;0;0;4;0;0;0;1;2;0;1;0;0;0;0;0;7;5;5;3;7;5;3;6;9;9;10;8;4;9;10;8;9;9;9;5;14;10;8;5;6;8;10;7;6;11;5;7;10;6;6;6;4;6;5;12;5;11;3;5;6;7;3;3;5;10;4;8;5;2;5;2;4;4;1;3;2;3;3;3;2;3;1;0;0;3;1;1;4;1;1;0;2;3;1;2;1;2;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
270030005000030;1;596;596;198;51;181;89;10;7;1;0;44;2;5;0;8;0;0;0;0;0;0;9;0;1;1;2;0;1;1;0;1;0;1;1;13;7;9;11;14;8;10;13;17;11;12;5;16;9;19;10;7;18;15;8;10;7;11;10;8;10;16;12;13;15;11;13;13;13;8;4;9;10;5;4;11;10;10;8;9;9;9;6;3;5;5;4;4;4;7;6;2;2;1;2;4;5;4;2;8;2;1;1;0;0;2;2;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
270030005000031;1;759;757;277;33;244;97;7;8;3;0;52;0;7;0;26;0;5;0;0;0;0;15;4;0;0;1;1;0;3;2;3;1;0;0;12;16;18;13;15;17;12;17;17;21;10;17;17;16;16;21;19;10;11;13;17;25;25;9;14;12;12;11;9;14;11;9;10;14;10;16;10;5;11;15;16;9;9;7;14;7;6;6;5;7;8;7;5;4;3;5;3;3;4;5;1;5;4;4;6;2;2;2;2;4;3;1;0;1;1;2;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000032;1;446;446;111;80;128;60;6;3;3;0;35;0;6;0;12;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;7;4;12;4;7;10;11;6;12;6;7;13;11;10;11;8;9;3;14;17;6;5;12;9;7;9;12;7;9;6;5;9;8;2;4;5;6;3;11;2;13;3;6;7;7;4;5;3;10;2;4;4;1;3;2;4;0;4;3;1;3;2;1;7;2;1;3;1;2;1;2;0;3;2;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000033;1;428;428;142;33;69;100;11;7;0;0;30;3;7;1;12;11;2;0;0;0;0;9;2;1;1;1;1;0;0;2;0;0;0;1;9;6;8;6;11;2;4;9;7;9;6;8;17;13;12;4;13;15;7;10;13;12;7;10;4;8;12;4;5;12;10;9;7;1;4;3;6;6;1;5;2;5;9;2;3;3;7;2;4;4;2;2;2;4;8;1;3;2;1;2;4;2;1;2;1;1;4;2;1;2;1;1;0;1;0;2;0;0;1;2;2;2;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
270030005000034;1;434;434;124;47;109;84;0;7;1;0;48;1;5;0;7;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;1;0;1;6;7;4;6;10;5;6;12;11;7;7;9;10;14;10;13;13;12;3;5;6;10;9;15;10;8;9;6;7;8;8;8;4;4;4;6;0;12;6;6;2;3;5;6;8;3;5;1;2;6;4;6;2;4;6;3;1;3;3;2;4;3;2;2;0;5;3;3;1;0;1;2;5;1;0;2;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000035;1;288;288;104;22;78;38;1;5;1;0;32;0;3;0;4;0;0;0;0;0;0;5;0;2;0;0;0;0;0;2;0;0;1;0;7;6;7;7;2;2;7;2;1;4;4;4;8;5;6;4;7;5;2;0;5;7;5;1;4;3;5;5;7;12;3;3;10;2;3;5;1;3;5;4;2;8;5;2;4;1;3;4;1;1;5;4;6;3;0;4;2;2;2;4;2;4;2;2;7;2;2;1;1;2;2;2;0;2;1;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000036;1;387;387;127;33;89;63;5;7;4;0;35;2;5;0;10;0;7;0;0;0;0;5;0;0;0;1;2;0;0;0;1;0;1;0;5;2;4;7;8;5;3;6;3;9;6;8;5;7;13;7;15;4;3;10;9;10;7;10;6;2;4;7;5;4;3;8;9;5;5;6;5;7;1;3;6;6;6;3;9;8;5;6;2;1;4;5;3;2;5;2;2;3;2;5;1;2;6;2;4;3;2;0;1;3;2;2;0;1;1;0;3;4;1;1;2;1;4;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0
270030005000037;1;334;334;114;13;72;59;6;6;0;0;38;2;7;0;11;0;6;0;0;0;0;5;0;0;0;0;0;2;0;3;0;0;0;0;3;3;6;6;7;3;4;7;9;11;5;7;7;6;4;8;3;8;3;8;4;9;8;3;10;4;10;6;5;6;5;4;12;6;4;7;6;5;2;1;5;6;1;7;4;5;1;4;5;5;1;3;6;1;2;0;2;5;1;3;1;3;2;2;2;1;3;0;1;2;0;0;1;1;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000038;1;390;390;149;22;81;78;2;7;3;0;32;1;7;0;7;1;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;2;0;0;4;5;5;5;8;5;3;4;12;8;4;11;6;5;6;7;7;9;8;15;7;4;4;11;6;7;4;6;6;11;4;4;3;5;8;4;9;2;3;3;10;11;5;7;8;6;5;5;4;3;4;2;1;7;6;5;6;4;3;5;2;3;1;1;3;1;1;0;1;1;4;1;1;0;1;0;2;2;2;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
270030005000039;1;429;429;156;24;126;54;6;13;3;1;32;0;4;0;10;0;0;0;0;0;0;7;1;0;0;1;0;0;2;0;2;1;0;0;6;6;6;7;9;5;8;6;2;4;9;6;7;10;6;7;7;9;8;10;12;7;10;11;6;15;6;6;12;10;5;8;5;9;8;2;4;2;8;6;4;6;3;4;3;6;6;5;3;4;6;4;1;6;8;5;2;6;1;2;2;3;7;3;0;2;2;3;3;3;3;2;2;1;3;3;0;0;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
270030005000040;1;373;373;134;9;88;81;2;9;0;0;32;2;9;0;4;0;2;1;0;0;0;5;1;0;1;0;0;0;0;0;1;1;1;0;5;1;8;5;3;3;4;8;7;8;7;8;8;9;9;8;7;8;2;7;9;8;5;5;5;2;11;7;9;3;9;7;6;4;8;7;4;5;8;8;6;7;5;8;7;4;2;2;1;2;3;4;1;2;2;3;4;2;6;1;2;4;4;4;3;5;2;1;2;1;4;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0
270030005000041;1;482;482;197;27;146;41;5;3;2;0;31;0;3;0;15;0;12;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;4;4;4;6;4;5;5;5;8;8;8;11;6;10;7;12;13;12;9;12;10;15;15;10;10;11;6;12;6;8;4;4;5;4;7;11;4;5;4;2;7;8;9;6;7;5;5;7;6;2;5;8;7;8;5;6;3;4;4;5;6;4;2;3;5;5;5;1;3;3;1;1;1;2;1;3;2;1;1;1;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270030005000042;1;373;369;91;53;78;73;2;3;9;1;31;1;13;0;16;0;2;0;0;0;0;6;0;0;1;1;0;3;0;0;0;0;1;0;6;7;6;6;5;2;9;7;9;10;9;5;4;6;3;4;6;11;9;9;3;12;4;11;8;4;11;11;5;13;3;5;6;7;5;4;6;2;5;7;4;4;3;3;6;2;3;7;6;4;4;4;3;5;1;2;3;4;1;3;1;3;0;4;1;1;1;2;0;0;2;1;1;0;2;0;1;0;1;0;1;2;1;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0
270030005000043;1;594;589;215;50;151;95;7;9;5;1;38;1;12;0;9;0;1;0;0;0;0;11;0;0;2;0;3;2;0;0;1;1;1;1;10;19;8;13;8;14;6;10;11;14;13;15;8;12;10;10;13;14;8;9;12;14;11;11;20;8;16;11;9;9;10;12;11;12;7;5;0;7;11;10;5;5;10;8;2;4;4;3;1;7;5;9;4;6;7;7;8;4;3;3;2;5;5;3;3;3;2;2;5;1;2;3;0;2;2;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
270030005000044;1;640;640;191;66;185;86;6;9;6;1;57;3;12;0;13;0;5;0;0;0;0;5;2;1;0;0;0;0;0;0;0;1;0;1;10;11;7;10;15;16;10;12;10;13;13;18;19;15;21;13;15;12;16;12;13;17;14;13;14;10;8;9;6;12;12;8;10;5;12;13;12;9;5;9;9;6;10;6;2;2;8;4;6;11;2;5;10;3;5;6;2;8;1;5;2;5;3;2;4;3;1;5;2;5;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0
270030005000045;1;454;454;166;36;144;40;0;5;3;0;30;0;8;0;15;2;4;0;0;1;0;8;0;0;4;1;2;0;0;0;0;0;0;1;6;2;4;5;6;7;7;11;8;10;9;7;6;9;6;2;11;8;12;12;5;9;13;12;7;6;11;6;9;15;10;8;8;11;16;8;5;5;5;8;4;6;3;2;3;3;4;6;1;10;5;4;9;8;5;1;3;1;7;3;4;1;3;1;5;1;4;1;1;3;2;1;0;0;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000046;1;508;506;206;36;145;60;7;4;2;1;23;1;3;0;15;3;0;0;0;1;1;10;3;1;2;0;0;1;0;2;1;0;0;0;6;5;3;15;10;12;10;12;13;9;3;6;10;9;8;6;9;7;8;15;8;11;7;11;11;15;6;10;16;12;8;5;12;7;10;5;10;6;5;8;3;1;5;5;11;4;2;9;2;3;2;6;5;5;7;10;3;7;3;9;4;4;2;3;3;2;4;2;2;1;1;3;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000047;1;481;481;159;23;159;61;3;12;3;2;42;1;9;0;6;1;0;0;0;0;0;6;1;0;2;0;1;0;1;0;1;0;0;0;9;8;4;8;5;6;7;9;7;9;12;8;14;14;14;14;10;7;12;10;11;14;11;4;6;11;10;13;10;11;7;6;4;8;3;9;5;3;8;5;13;6;3;7;5;4;3;6;2;5;1;5;6;8;8;3;4;3;6;3;1;2;1;3;2;1;3;2;1;0;0;0;1;1;5;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
270030005000048;1;505;505;115;84;138;82;3;11;1;0;48;0;9;0;13;1;0;0;0;0;0;6;1;0;0;1;0;2;1;0;0;1;0;0;3;9;7;8;3;7;16;7;11;13;9;13;14;4;13;13;11;11;9;11;9;20;8;9;10;10;13;10;6;7;7;4;5;6;11;8;5;5;4;10;5;5;7;7;6;8;3;9;6;12;6;4;1;3;8;3;5;2;2;3;1;3;2;2;2;3;4;0;2;0;1;2;2;0;1;1;1;1;0;1;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000049;1;555;555;215;28;152;78;17;8;1;0;41;1;7;0;7;0;0;0;0;0;0;12;0;0;3;2;1;3;1;1;1;0;0;0;13;12;9;8;9;5;13;7;15;9;15;6;9;10;15;13;12;16;15;11;9;11;11;15;13;12;6;13;6;8;10;5;16;8;15;8;7;5;9;5;7;8;6;6;7;8;4;4;4;3;5;5;4;4;1;4;6;4;1;3;3;2;2;0;2;1;1;3;3;1;0;1;2;2;1;1;0;0;2;2;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000050;1;470;470;159;42;105;89;20;2;0;0;22;2;8;0;15;2;4;0;0;0;0;15;3;0;0;1;1;4;1;1;2;0;0;2;7;15;11;13;7;19;11;10;9;17;10;9;9;14;4;9;20;7;8;10;9;10;9;8;7;5;8;6;4;9;7;8;4;5;4;7;5;7;7;10;1;8;5;3;2;3;2;3;1;7;1;1;4;5;1;3;5;1;4;2;3;4;2;2;1;4;1;2;1;3;0;1;3;2;2;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270030005000051;1;614;614;252;32;211;57;9;2;4;1;19;0;10;0;10;1;6;0;0;0;0;9;2;0;1;1;0;0;1;1;1;1;1;0;8;18;13;10;4;10;7;12;11;13;16;9;13;18;9;15;13;13;13;14;13;17;11;11;12;10;13;9;7;15;4;18;7;16;6;6;9;5;9;18;14;7;6;13;11;4;6;7;5;4;3;2;1;6;2;9;2;6;5;3;1;2;3;1;4;2;2;3;1;2;1;0;2;2;1;1;1;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000052;1;473;473;184;22;155;58;4;8;1;2;23;1;6;0;9;0;0;0;0;0;0;13;1;1;0;1;2;1;0;0;0;3;2;2;7;10;6;8;9;10;7;12;5;12;6;8;9;13;8;13;10;5;6;5;8;14;13;10;12;7;5;11;7;8;6;9;7;8;11;9;4;6;7;5;1;10;5;3;6;7;8;3;4;4;6;2;2;3;4;5;4;3;7;2;2;3;2;1;2;4;1;2;0;2;1;1;0;1;2;0;1;1;0;1;2;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
270030005000053;1;528;528;192;40;169;57;10;4;2;2;32;0;5;0;10;0;3;2;0;0;0;12;0;0;1;1;1;1;1;1;1;3;0;2;8;4;12;8;7;12;14;11;9;10;11;12;9;12;12;8;7;12;6;17;15;14;15;11;10;15;9;8;10;14;8;9;3;7;3;6;4;3;13;9;7;6;9;4;3;5;4;5;7;4;6;3;6;2;6;4;4;2;0;4;1;0;4;3;4;3;3;1;0;1;1;5;0;1;1;1;1;2;2;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
270030005000054;1;1113;1113;451;115;345;104;24;8;4;1;35;0;7;1;14;2;2;0;0;0;0;23;0;2;4;1;0;1;2;1;3;3;3;3;26;23;23;29;25;20;20;31;27;22;19;20;20;17;22;21;16;21;15;17;17;16;26;29;25;19;29;31;15;14;23;30;25;26;14;20;15;20;19;15;21;17;16;7;15;12;14;8;9;7;5;6;5;4;5;8;6;9;4;8;6;1;4;1;3;2;1;3;3;2;4;1;2;2;2;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270030005000055;1;654;654;273;19;216;74;11;7;5;1;27;2;3;0;4;0;12;0;0;0;0;15;1;3;0;0;0;0;1;1;3;1;3;2;11;3;17;18;12;12;15;16;14;15;15;11;15;13;7;10;12;10;10;10;16;14;10;17;15;8;14;25;9;11;10;20;9;11;6;9;11;5;6;3;7;7;7;8;9;6;3;7;8;4;1;6;7;13;3;5;2;4;3;3;5;2;4;1;4;3;3;1;2;7;0;2;2;2;1;0;1;1;1;2;2;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
