Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
270915205000016;1;88;0;0;0;0;0;0;0;0;1;1;1;0;1;2;0;1;2;2;1;1;0;1;1;2;0;1;2;3;1;1;5;1;2;1;2;2;0;1;4;4;4;3;1;1;2;3;4;1;0;2;2;1;3;0;0;3;1;1;0;0;0;0;1;2;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;29;0;1;3;4;0;4;5;3;4;1;1;1;1;1;0
270915205000017;1;113;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;2;0;4;2;1;7;4;2;2;4;3;2;3;3;4;1;2;1;3;3;0;0;4;0;0;2;2;4;2;1;0;1;2;1;2;2;2;3;2;1;2;0;6;3;2;1;2;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;43;0;0;3;4;12;10;6;3;2;1;0;0;2;0;0
270915205000018;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;1;2;0;0;0;0;1;0;1;0;0;1
270915205000019;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1
270915205000020;8;33;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;2;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;2;0;1;3;0;0;1;0;1;0;0;0;1;0;2;1;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;2;1;1;0;3;1;1;1;0;1;1;0
270915205000021;5;40;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;1;1;2;1;2;1;0;1;2;1;1;1;1;2;1;0;1;2;1;2;0;0;0;0;0;0;2;1;0;1;2;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;1;1;5;2;3;4;2;2;1;1;1;0;0
270915205000022;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
270915205000023;5;37;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;2;0;1;2;1;0;2;2;1;0;1;2;0;1;0;0;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;2;2;3;1;3;3;3;1;0;0;1;2;1
270915205000024;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;2;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;1;1;0;0;1;2;1;0;0
270915205000025;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;1;1;0;0;2;2;0;0;1
270915205000026;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;2;2;1;1;1;0;2;1;1;0;1;0
270915205000027;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;0;3;1;0;0;0;0;0;1;0;0;0;2;0;2;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;1;1;2;0;1;2;0;1;0;1;1
270915205000028;8;78;0;0;0;0;0;0;0;0;0;1;0;2;0;4;0;0;1;1;1;2;0;1;1;2;0;0;2;2;4;1;2;0;0;3;3;1;2;0;2;0;1;2;4;1;3;0;0;2;0;3;2;0;1;3;2;1;4;1;1;1;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;0;0;6;5;3;6;4;3;6;2;2;2;0;0;1
270915205000029;5;44;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;5;1;1;1;2;1;1;0;0;3;1;0;0;2;0;1;1;2;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;1;0;1;1;1;0;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;3;3;4;3;1;0;0;0;0;0;0;0;0
270915205000030;1;83;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;0;1;3;2;1;0;1;4;1;1;1;0;1;3;3;3;1;1;1;1;1;0;0;2;2;3;1;3;1;3;2;3;3;1;1;3;2;1;1;2;1;0;2;0;0;2;0;2;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;4;5;6;3;4;3;1;3;0;2;2;0;0
270915205000031;1;71;0;0;0;0;1;1;3;2;0;1;2;5;1;0;1;0;4;2;5;2;3;5;2;2;3;1;2;1;2;0;1;0;1;3;2;1;0;0;0;1;1;0;1;0;1;0;2;2;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1;7;9;13;12;4;3;1;2;0;0;0;0;0;0
270915205000032;1;88;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;3;3;5;5;1;4;4;4;5;7;4;0;1;5;2;0;2;3;5;3;1;1;1;0;2;1;0;1;2;0;4;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;5;16;16;16;8;1;2;3;0;1;0;0;0
270915205000033;1;105;0;0;0;0;0;0;1;1;0;0;1;0;2;2;1;2;3;2;5;3;2;0;5;5;4;3;3;0;5;2;4;5;4;0;5;1;0;2;2;1;2;2;0;1;1;2;0;5;1;1;2;1;0;0;0;1;0;2;0;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;58;0;2;4;12;12;8;10;3;4;2;0;1;0;0;0
270915205000034;1;89;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;3;0;0;2;1;3;4;4;1;2;1;1;3;1;1;1;0;6;3;5;0;1;4;0;0;1;2;1;0;6;1;1;0;1;2;1;0;2;0;1;1;2;1;1;1;1;0;0;0;0;1;2;2;1;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;4;5;11;4;11;0;2;3;1;2;0;1;1
270915205000035;1;107;0;0;0;0;0;1;1;0;0;1;1;0;2;2;0;3;0;5;5;4;3;7;2;2;1;4;3;3;1;1;1;2;2;0;3;1;2;2;1;0;4;1;1;4;2;4;2;1;1;1;2;0;1;1;3;0;2;0;1;0;0;1;1;2;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;2;4;15;14;7;4;1;1;1;0;1;1;1;0
270915205000036;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;2;2;1;2;1;0;0;0;0;2;1;1;0;0;2;0;0;1;2;1;2;1;0;3;0;1;1;1;0;1;3;0;3;1;0;1;0;0;1;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;2;4;5;1;2;2;1;1;3;1;0;0
