Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
521010905000037;8;0;52722;52722;0;0;1;10;14;10;4;2;0;0;2;
521010905000038;8;0;71898;71898;0;0;3;16;34;13;2;2;0;0;4;
521010905000039;8;2;84356;83522;834;0;1;13;13;18;5;0;3;0;1;
521010905000040;8;2;29976;28011;1965;1;0;8;9;6;4;0;0;0;11;
521010905000041;1;0;243116;243116;0;0;6;30;54;46;8;6;0;1;8;
521010905000042;1;0;463782;463782;0;0;3;14;61;47;20;9;13;5;2;
521010905000043;1;2;206335;205825;510;3;10;55;90;25;4;1;0;0;14;
521010905000044;1;0;263635;263635;0;0;9;33;62;47;5;5;2;0;7;
521010910000001;1;0;56825;56825;0;0;1;4;20;6;1;1;2;0;2;
521010910000002;8;0;40196;40196;0;0;0;11;15;10;1;0;0;0;0;
521010910000003;8;0;44370;44370;0;0;1;5;19;4;1;0;1;0;0;
521010910000004;8;0;58923;58923;0;0;2;13;28;7;1;0;0;0;0;
521010915000001;1;0;326155;326155;0;0;21;70;118;43;2;2;0;0;6;
521010915000002;1;0;295541;295541;0;5;25;82;85;35;6;1;0;1;10;
521010915000003;8;0;155665;155665;0;0;3;11;18;12;3;5;6;1;0;
