Cod_setor;Situacao_setor;V001;V002;V003
510268605000011;8;7;"X";"X"
510269405000001;1;199;3;0
510269405000002;1;202;0;0
510269405000003;8;60;0;0
510269405000004;8;16;0;0
510269405000005;8;12;"X";"X"
510269405000006;8;188;4;0
510269405000007;8;0;"X";"X"
510269405000008;8;47;0;0
510269405000009;1;250;0;0
510269405000010;8;69;0;0
510270205000001;1;64;0;0
510270205000002;1;147;0;0
510270205000003;1;58;0;1
510270205000004;1;152;0;0
510270205000005;1;40;0;0
510270205000006;1;72;0;0
510270205000007;1;121;0;0
510270205000008;1;102;0;1
510270205000009;1;216;0;3
510270205000010;1;97;0;0
510270205000011;1;153;0;0
510270205000012;1;95;0;0
510270205000013;1;118;0;0
510270205000014;1;159;0;0
510270205000015;1;182;0;0
510270205000016;2;87;1;0
510270205000017;8;130;0;0
510270205000018;8;78;0;0
510270205000019;8;113;1;0
510270205000020;8;140;0;0
510270205000021;5;58;0;0
510270205000022;8;113;4;0
510270205000023;8;36;0;0
510270205000024;8;109;0;0
510270205000025;5;14;0;0
510270205000026;5;18;0;0
510270205000027;8;199;0;0
510270205000028;8;31;0;0
510270205000029;1;31;0;0
510270205000030;1;76;0;0
510270205000031;1;113;0;0
510270205000032;1;93;0;0
510270205000033;1;480;0;0
510279305000001;1;88;0;0
510279305000002;1;96;0;0
510279305000003;1;175;0;0
510279305000004;1;0;"X";"X"
510279305000005;1;55;0;0
510279305000006;1;208;0;0
510279305000007;1;162;0;0
510279305000008;1;61;0;0
510279305000009;5;68;0;0
