Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255
120040105000128;1;482;3;6;6;12;20;14;11;13;20;18;17;20;15;14;11;15;8;21;8;15;11;6;7;11;8;11;10;11;9;10;15;6;5;5;5;3;7;7;6;5;6;3;5;9;3;3;3;4;4;3;3;0;2;0;2;1;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;173;33;198;1;9;3;15;0;512;5;6;7;12;10;13;11;13;13;14;15;16;20;17;19;15;18;9;12;12;12;8;11;19;17;13;13;15;10;12;10;9;8;8;7;5;7;3;6;8;2;4;6;3;6;2;1;1;4;2;4;1;2;2;0;1;0;2;1;0;2;1;0;0;1;0;0;1;0;0;0;1;0;1;0;3;106;160;152;5;7;12;25;3
120040105000129;1;852;9;9;28;23;20;30;30;23;18;27;26;19;28;18;23;26;26;28;22;28;18;27;29;21;23;24;16;16;14;10;15;13;9;12;10;11;8;10;11;8;8;4;2;2;8;5;6;5;3;4;7;3;3;0;0;4;0;2;2;3;1;0;1;1;2;2;0;1;2;0;0;0;0;1;0;4;268;111;289;1;40;18;24;7;869;12;21;13;28;21;18;22;19;30;26;29;18;20;14;18;21;32;17;29;32;22;17;29;26;26;22;21;16;15;18;11;18;15;13;11;14;11;14;5;9;7;7;8;8;5;8;5;2;6;2;5;3;4;4;3;0;3;0;2;3;0;0;0;1;2;1;0;0;1;0;1;1;0;0;1;3;236;246;227;5;12;7;32;2
120040105000130;1;551;4;6;16;19;14;15;13;12;11;12;13;16;12;13;13;8;8;14;14;13;14;10;10;24;11;19;9;14;12;8;12;10;13;9;3;10;5;8;13;8;4;4;3;5;4;5;2;1;2;4;5;5;3;4;1;3;2;2;3;5;1;0;1;2;2;1;0;0;0;2;1;0;1;0;0;5;156;109;169;5;16;16;12;7;552;7;8;16;4;15;17;18;12;13;15;15;17;17;14;16;9;15;8;16;16;11;10;15;11;14;13;14;17;7;10;5;10;10;13;7;13;4;7;7;4;6;4;4;6;6;6;3;0;5;2;3;1;3;2;6;4;0;3;2;1;1;0;0;3;1;0;1;0;1;2;0;1;2;1;0;2;169;129;144;4;16;11;23;3
120040105000131;1;362;3;2;9;5;13;9;16;5;12;12;15;9;6;14;10;17;16;9;7;6;13;9;7;4;10;1;7;8;5;7;4;7;3;5;10;5;1;3;4;3;3;2;5;3;4;3;2;1;1;3;2;0;1;3;0;2;1;1;4;0;0;1;1;0;2;1;0;0;1;1;1;0;0;0;0;2;121;35;130;3;14;7;13;5;400;3;9;10;14;15;8;10;8;10;8;8;17;11;6;4;6;15;12;11;8;10;6;6;7;15;14;11;10;9;8;8;6;1;6;4;6;4;4;5;2;5;6;6;0;3;5;4;4;3;1;0;2;4;2;3;0;2;1;3;1;2;0;0;1;1;1;0;0;1;0;1;0;0;0;0;3;100;105;103;3;11;8;15;2
120040105000132;1;447;5;8;9;14;17;18;16;13;11;13;14;7;9;12;10;12;9;14;15;10;9;10;9;8;7;8;12;9;14;13;7;7;3;6;4;10;3;4;4;5;5;6;7;4;1;5;0;1;6;3;3;3;2;2;0;2;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;2;0;0;1;133;54;157;1;15;9;21;3;432;5;1;11;10;14;11;11;17;5;11;17;11;7;10;16;15;10;10;8;13;18;10;10;6;7;9;14;7;13;10;6;8;4;4;5;8;5;7;6;2;7;1;9;2;4;5;1;4;1;3;4;3;1;2;1;1;0;1;2;1;2;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;120;104;126;5;10;10;14;1
120040105000133;1;554;4;13;16;16;16;17;13;14;14;14;12;19;12;15;10;11;9;9;9;7;6;11;14;13;18;23;19;10;13;15;13;10;8;9;13;15;5;11;7;5;9;5;2;3;2;3;3;2;3;3;2;4;1;1;3;4;1;0;2;0;1;2;1;0;0;1;2;2;2;1;0;0;0;0;0;1;223;59;168;0;20;8;10;1;591;6;11;14;8;13;19;10;19;15;16;12;18;13;9;14;14;13;19;13;13;18;18;14;11;18;16;10;17;13;8;14;17;5;13;8;8;6;9;12;8;5;6;2;6;3;6;3;8;2;2;3;2;4;3;1;0;1;0;0;4;2;4;3;0;1;2;0;2;0;0;0;0;0;2;0;2;134;204;151;6;11;10;17;6
120040105000134;1;607;6;13;10;15;19;14;15;22;16;13;21;17;24;20;12;15;16;19;14;6;9;14;17;11;10;21;10;10;12;12;11;7;9;10;8;6;9;8;11;9;6;7;6;4;2;7;5;3;4;6;2;4;4;3;0;2;3;2;1;0;2;1;3;1;1;1;1;0;0;0;0;1;0;1;2;1;217;64;213;2;20;6;20;2;605;6;16;15;14;16;19;9;12;15;16;11;16;11;15;9;14;14;22;18;11;18;13;14;15;11;17;10;21;10;15;9;7;12;11;15;12;19;17;8;8;2;4;4;6;1;7;5;5;0;0;0;0;5;2;1;1;1;3;1;1;1;1;0;2;0;1;1;1;1;1;1;0;0;0;1;4;152;181;152;3;13;7;23;5
120040105000135;1;515;9;8;6;13;15;19;11;17;18;21;13;17;11;15;11;12;14;7;10;8;19;13;9;9;10;10;9;9;10;6;4;11;5;17;9;9;9;7;6;4;2;7;8;3;8;4;7;4;0;2;6;2;2;0;2;2;0;0;1;1;1;0;2;1;0;1;1;1;2;0;0;0;0;1;1;3;160;52;203;1;21;13;13;1;597;1;9;11;17;7;15;18;15;9;25;15;16;16;15;9;13;14;13;15;13;15;12;15;11;15;19;8;11;17;10;15;9;11;13;14;11;9;7;4;10;3;7;4;4;1;7;10;9;5;2;4;2;5;3;2;1;2;2;3;3;0;0;2;0;1;2;1;0;1;1;1;0;1;1;0;5;155;133;197;6;22;15;21;2
120040105000136;1;580;8;10;11;21;10;15;17;19;13;11;10;8;9;17;9;10;14;12;16;11;12;15;16;12;11;16;13;6;16;11;14;13;7;11;8;15;9;9;8;9;5;5;8;4;6;5;8;4;5;4;3;6;1;5;6;3;1;2;2;2;0;0;1;1;1;0;2;2;1;0;1;0;1;1;1;1;136;156;147;14;16;27;18;5;640;3;6;7;8;12;5;12;17;21;13;15;10;11;16;13;17;16;11;17;11;11;17;25;20;14;21;14;24;15;16;6;15;12;14;14;12;6;12;5;11;8;5;7;6;6;7;7;5;2;4;3;5;4;5;4;6;3;0;3;0;3;1;2;1;1;1;3;2;1;2;1;2;0;1;0;4;279;84;139;27;20;27;22;4
120040105000137;1;459;4;4;8;12;7;15;7;13;12;15;17;9;13;9;17;11;8;9;13;9;15;12;11;7;11;8;2;9;12;10;8;11;11;9;9;5;6;12;6;6;6;5;3;3;6;6;3;1;2;3;1;6;2;0;1;2;2;1;2;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;5;133;71;160;10;12;13;24;1;523;5;0;6;6;14;14;12;17;6;17;14;17;14;12;12;13;11;11;16;12;15;12;16;11;13;8;12;7;12;3;19;11;5;18;11;8;4;4;8;6;10;8;10;6;4;7;7;4;5;1;3;1;2;2;1;0;1;4;0;3;1;2;2;1;0;1;1;0;1;0;0;0;1;0;1;1;155;113;156;16;13;6;31;1
120040105000138;1;364;2;4;2;12;13;13;10;4;9;8;14;8;9;9;4;14;11;6;10;10;12;12;8;8;7;8;9;4;9;5;12;6;5;8;8;10;5;9;4;5;3;4;1;3;3;3;1;4;2;1;2;0;1;2;2;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;142;34;123;1;8;9;13;0;412;0;5;5;13;6;10;6;11;12;8;14;10;11;11;10;8;11;9;8;17;13;6;14;10;12;9;9;9;9;10;6;8;12;9;9;8;8;6;8;2;7;7;2;3;4;3;3;1;3;1;0;0;3;2;0;1;0;2;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;1;108;124;120;3;5;8;11;1
120040105000139;1;594;1;10;12;11;19;9;18;14;14;14;16;13;21;13;8;20;13;15;17;18;21;15;10;11;15;17;12;8;16;16;17;14;6;9;8;9;7;7;7;6;8;4;2;4;5;3;3;4;6;7;4;4;2;2;0;1;5;4;3;1;1;2;1;1;2;0;1;1;0;2;0;0;1;0;1;2;236;30;214;4;23;8;21;1;684;10;9;19;18;8;13;20;7;12;20;7;10;24;13;16;18;18;16;22;17;18;13;20;11;16;15;18;11;17;11;19;16;14;10;11;15;9;10;8;10;13;8;7;7;6;9;5;2;3;7;3;3;3;5;2;1;1;5;1;3;2;1;0;0;0;3;4;0;1;2;0;2;0;2;1;3;138;217;178;10;22;13;35;1
120040105000140;1;682;8;6;13;6;17;18;13;14;15;12;21;15;11;21;13;7;14;14;12;17;14;16;13;16;19;24;16;16;15;15;15;7;10;14;16;9;15;10;15;12;12;11;8;9;5;4;6;7;6;6;6;6;2;6;3;4;3;1;1;0;4;1;2;2;2;2;0;1;1;1;0;2;0;0;0;4;234;140;189;13;13;14;26;2;795;6;12;21;14;9;16;20;15;22;14;13;16;24;15;17;16;15;13;18;20;25;16;24;24;20;24;15;23;21;16;15;16;17;13;14;7;11;14;13;16;14;13;7;9;11;7;4;6;3;9;8;2;5;4;6;1;3;2;2;0;1;1;2;2;3;3;0;2;1;0;0;0;1;1;0;2;267;180;181;23;19;19;30;3
120040105000141;1;350;0;5;5;7;9;14;8;10;14;13;10;6;8;7;7;10;4;12;5;7;8;8;12;10;8;8;5;9;7;7;8;7;6;6;10;8;7;8;2;5;3;4;5;2;3;2;1;3;0;1;4;1;1;0;1;3;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;137;53;113;0;7;1;11;2;393;1;6;8;10;12;13;10;10;10;12;8;12;10;9;11;13;13;4;7;7;14;9;11;7;9;13;7;17;9;14;9;8;3;9;11;6;3;3;4;7;4;1;4;3;1;1;1;2;4;1;2;4;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;99;122;106;2;6;4;13;3
120040105000142;1;598;2;5;11;19;18;18;23;16;19;17;14;18;16;16;6;12;13;18;7;16;13;6;16;10;11;13;9;12;15;10;7;15;15;13;10;7;12;12;13;8;9;6;8;2;4;5;4;6;3;4;3;7;3;3;2;1;0;1;1;0;1;2;4;1;0;0;1;0;0;0;1;0;1;0;0;4;219;58;195;3;23;15;22;0;669;6;10;12;14;12;16;22;20;13;12;21;21;12;20;14;15;16;13;17;16;15;12;16;17;16;16;14;10;20;20;11;15;16;14;20;12;11;7;7;12;9;8;8;5;3;7;3;3;6;3;2;2;6;1;3;1;3;0;1;2;2;0;1;0;0;0;1;0;1;0;0;0;1;0;0;4;143;202;206;8;12;10;25;0
120040105000143;1;547;5;5;9;11;13;22;9;16;18;10;18;17;13;22;10;22;14;11;12;13;10;14;20;18;13;15;19;6;7;18;8;6;9;7;7;5;6;5;8;2;8;3;5;5;7;7;4;2;3;4;3;0;1;1;0;1;3;1;2;1;3;0;0;0;0;0;0;0;2;0;1;1;0;2;2;2;125;120;209;3;14;5;27;0;594;3;8;8;12;17;14;23;20;18;25;21;20;19;15;19;19;13;15;20;12;14;6;8;13;9;19;16;8;11;10;8;6;10;10;10;9;11;11;13;5;5;4;6;3;8;4;6;4;0;4;0;2;1;0;2;1;0;1;0;2;1;1;0;0;1;2;2;0;2;0;0;0;0;0;0;4;190;104;194;4;16;10;27;0
120040105000144;1;413;0;6;12;9;9;9;12;17;13;12;9;8;11;13;6;10;12;8;5;8;10;17;11;20;4;10;10;7;16;11;5;8;8;4;3;5;4;11;4;5;3;3;5;3;1;3;4;1;3;1;3;5;1;2;1;2;0;3;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;158;40;137;2;3;16;17;4;436;2;6;7;8;10;13;8;13;10;12;10;16;9;11;10;10;18;4;15;5;13;15;17;14;12;14;9;6;8;16;12;7;8;5;4;4;1;3;5;9;3;4;3;6;2;5;3;2;4;2;2;4;2;0;3;2;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;93;137;141;0;6;8;14;4
120040105000145;1;511;1;5;9;6;11;15;15;10;7;16;15;9;8;10;14;13;15;9;18;14;17;10;9;10;11;10;8;9;9;6;7;9;3;4;9;9;6;6;7;6;10;6;10;7;6;9;2;4;9;8;10;4;4;9;4;6;2;3;3;0;1;1;0;1;0;0;2;0;1;3;0;0;0;0;0;1;181;38;207;6;14;8;21;3;592;4;9;6;8;12;7;13;9;3;11;9;16;11;10;12;21;16;11;14;19;11;16;19;13;8;8;5;4;8;12;9;7;13;6;10;7;18;16;8;12;9;10;7;12;9;11;10;10;7;7;4;6;3;11;4;7;3;0;3;3;2;4;2;0;4;1;1;2;1;1;0;3;1;1;0;2;137;160;176;11;16;14;28;3
120040105000146;1;418;3;3;8;5;15;19;14;5;14;6;6;11;12;7;8;13;10;10;9;14;7;9;16;7;7;6;6;5;11;8;5;5;8;7;7;8;5;9;6;8;6;5;11;5;2;5;1;2;5;4;4;3;2;4;2;1;3;2;0;0;1;0;1;2;2;0;0;0;0;0;0;0;1;0;0;2;158;32;153;2;11;8;18;0;492;3;2;8;9;9;8;10;11;6;6;16;14;18;10;9;12;17;20;12;15;11;11;8;12;5;7;11;8;9;6;10;6;7;10;10;11;13;7;7;8;9;2;3;7;5;6;6;9;3;7;5;5;1;4;3;5;0;2;3;1;1;4;0;0;1;1;0;1;1;2;1;1;0;0;0;1;111;144;148;8;13;7;24;0
120040105000147;1;474;5;7;8;5;5;8;12;11;13;10;22;13;10;14;12;15;13;15;9;14;16;8;9;9;7;7;8;6;3;4;9;5;6;11;8;10;6;9;2;9;11;12;7;7;6;7;6;5;7;4;2;1;2;6;1;3;0;2;0;1;3;0;0;0;1;1;2;0;0;0;1;1;0;0;1;1;140;66;176;4;16;9;20;9;547;6;2;5;10;4;9;9;11;17;16;8;27;8;18;12;13;9;7;15;11;10;12;13;8;9;9;8;3;9;6;13;7;10;14;18;12;6;13;9;11;10;15;10;11;9;11;4;10;4;2;0;4;5;3;2;3;4;1;2;2;0;1;0;2;1;0;2;0;0;1;1;2;1;2;0;5;147;123;172;14;17;6;24;10
120040105000148;1;445;4;4;6;6;11;14;6;9;10;4;12;6;6;11;14;11;10;14;16;13;9;10;10;8;4;11;6;6;5;6;8;5;6;6;7;5;7;6;4;6;7;3;10;8;10;10;3;4;11;6;8;4;5;2;5;3;3;0;1;1;2;0;0;1;1;3;1;1;0;1;0;0;1;2;0;6;141;70;155;7;10;13;16;1;503;8;6;5;8;8;8;15;3;5;4;9;14;9;12;13;15;11;18;8;17;13;10;8;12;10;9;8;2;4;9;5;11;6;8;9;6;11;8;10;10;12;5;11;7;6;12;4;10;9;9;4;5;1;4;1;2;1;4;0;1;1;2;3;2;1;3;1;1;3;3;0;0;2;1;0;7;143;110;153;7;9;7;25;9
120040105000149;1;446;0;3;5;11;8;12;14;13;7;10;6;10;16;12;6;9;8;14;9;17;12;2;12;11;7;13;10;7;9;8;4;8;2;2;4;5;7;10;5;5;7;4;8;16;10;11;6;7;1;3;4;5;3;2;2;4;5;1;3;2;1;1;1;1;0;1;0;0;2;0;0;2;0;0;0;0;183;32;172;0;10;6;12;4;497;3;6;4;6;3;7;8;12;4;10;18;13;6;9;9;17;9;10;10;15;13;12;12;9;10;8;11;8;5;14;5;4;8;7;9;14;7;7;9;10;10;7;8;14;9;10;8;7;4;4;5;9;5;1;2;3;1;3;4;3;2;4;0;1;0;3;1;0;0;2;1;2;0;1;0;2;105;159;149;13;7;8;23;11
120040105000150;1;436;6;7;7;11;14;14;4;14;16;8;15;6;10;7;11;10;8;7;17;11;12;4;17;8;11;14;9;3;6;7;6;13;8;11;3;7;6;5;8;9;1;10;5;6;3;2;4;2;2;5;5;1;3;1;2;1;2;2;0;1;0;0;2;0;0;2;0;0;0;0;1;1;1;1;0;0;162;60;126;3;12;6;12;4;470;2;6;8;10;11;15;15;17;11;8;12;10;17;10;6;11;15;10;20;12;11;14;13;9;11;12;7;21;15;12;11;9;6;4;2;4;6;6;5;9;3;5;4;2;5;2;5;2;1;0;2;3;4;2;1;2;0;2;0;2;1;3;0;2;0;0;0;0;0;0;0;2;0;0;0;2;126;135;118;1;6;14;23;3
120040105000151;1;384;6;3;1;5;7;2;6;7;2;8;4;5;11;12;10;12;16;14;17;13;13;14;11;6;10;6;7;6;8;5;5;5;5;7;5;5;5;1;2;2;4;11;10;4;8;4;3;8;2;6;10;4;3;1;1;2;0;0;1;0;0;1;1;0;0;2;0;0;1;0;1;2;1;0;0;4;148;34;129;3;13;5;19;7;449;1;7;4;7;4;10;4;8;10;11;4;8;10;12;14;16;11;10;12;14;18;9;11;9;7;8;7;8;6;3;8;4;8;6;5;6;5;5;7;8;7;8;10;7;15;7;7;4;8;3;2;5;6;2;3;1;0;3;1;3;2;1;0;1;4;1;1;1;1;2;1;0;1;0;0;6;120;111;121;9;10;8;22;14
120040105000152;1;302;4;3;2;4;3;4;6;5;9;9;3;4;5;8;7;12;5;10;10;8;8;5;8;7;5;4;2;3;2;4;4;4;3;5;5;8;5;3;6;4;3;5;7;4;3;4;6;11;3;3;5;3;5;2;3;0;0;6;3;0;0;0;1;3;0;1;0;0;1;0;0;0;1;0;1;2;104;26;119;4;11;6;10;0;408;2;4;7;5;8;7;4;5;8;6;8;5;11;12;13;16;14;9;15;9;7;9;9;9;7;10;7;6;6;2;3;3;2;7;5;7;1;10;8;2;8;2;6;10;10;12;6;8;4;5;6;4;4;5;1;2;2;3;1;1;0;1;2;1;0;1;2;1;0;1;2;0;0;1;0;8;94;92;133;8;10;13;20;7
120040105000153;1;521;2;6;5;4;4;5;12;11;12;9;10;13;12;7;16;11;23;19;13;12;19;13;19;12;7;12;6;6;3;6;7;6;5;6;6;4;7;7;7;1;8;6;3;13;4;8;11;10;7;10;10;6;6;3;2;8;6;3;5;2;3;3;2;0;1;1;0;0;1;0;2;1;1;0;2;8;147;76;165;27;25;13;34;11;602;2;5;6;8;7;5;13;7;10;9;7;10;12;12;13;9;23;13;13;22;15;26;14;15;12;6;12;5;9;7;5;6;6;9;10;15;9;8;5;6;12;13;7;17;9;13;14;16;15;8;7;6;6;5;6;3;3;5;3;2;5;1;2;2;0;1;2;4;0;0;0;0;1;1;0;7;184;110;154;40;13;20;36;11
120040105000154;1;381;0;2;11;5;5;6;4;8;5;5;8;12;5;11;9;8;12;6;8;11;8;4;9;12;14;9;5;4;6;6;5;3;5;8;4;7;4;6;5;3;7;4;7;4;5;7;10;2;5;6;8;1;10;4;5;2;0;0;1;2;2;1;3;0;2;2;2;1;0;2;0;0;0;0;0;8;103;66;130;2;22;12;16;7;453;0;4;5;4;11;4;1;10;7;10;8;8;9;12;12;14;10;12;13;11;10;14;8;11;7;15;6;9;6;7;11;10;6;4;5;7;5;0;7;9;5;3;13;7;6;8;4;5;8;8;8;5;7;1;4;3;4;0;3;5;2;1;1;4;3;1;1;0;2;1;0;0;2;1;1;4;147;72;134;6;16;9;33;9
120040105000155;1;486;5;1;8;8;6;12;4;6;10;3;7;5;7;11;14;12;15;23;13;15;17;11;15;12;16;10;11;6;7;13;8;5;2;4;4;3;4;5;8;9;7;3;5;5;11;9;9;6;3;6;8;11;7;6;5;5;3;3;2;1;1;1;0;2;1;2;0;0;0;2;2;1;0;0;0;4;127;72;172;6;18;3;27;5;566;1;2;5;5;5;7;12;10;17;9;8;14;3;19;14;21;21;22;21;11;12;7;12;12;10;12;7;10;7;3;12;7;6;6;6;3;10;6;13;5;7;14;18;12;8;17;12;5;7;4;12;3;5;4;6;3;4;6;4;2;1;2;1;1;1;2;1;1;1;1;1;0;1;1;0;5;156;105;177;12;21;11;32;3
120040105000156;1;405;5;6;2;12;8;3;9;9;16;13;7;7;13;6;11;9;7;11;13;7;9;6;14;9;5;9;8;9;10;5;11;9;6;5;4;7;8;0;4;7;3;6;4;1;8;6;5;7;3;5;2;4;2;3;3;2;0;2;2;3;3;1;0;3;0;0;1;0;0;0;0;0;1;0;1;5;127;55;119;10;17;16;23;0;471;4;6;13;6;11;22;9;11;11;10;10;8;11;14;9;21;17;7;13;8;7;7;4;5;23;10;18;5;5;5;6;10;7;6;10;5;3;5;7;6;14;7;4;1;7;6;4;8;4;5;4;4;4;2;1;0;1;2;3;0;2;4;1;2;0;0;0;1;2;0;0;0;0;1;0;2;129;94;137;15;19;11;20;0
120040105000157;1;346;7;8;4;6;8;11;10;6;11;6;10;13;10;14;8;6;9;14;7;9;8;4;5;9;4;11;10;8;6;2;3;9;7;10;8;4;1;6;2;4;2;2;3;6;3;4;4;1;1;2;3;1;3;0;1;0;3;0;1;1;0;0;0;0;0;1;0;0;2;0;1;0;1;1;0;1;115;26;134;1;12;8;17;0;357;7;3;14;6;7;8;7;5;7;9;11;14;16;12;7;12;10;12;7;5;11;11;6;5;7;6;6;10;11;10;5;6;5;4;2;3;4;5;8;5;4;7;3;3;4;2;0;5;2;2;1;0;0;1;3;1;1;1;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;1;0;2;78;87;110;4;6;9;23;2
120040105000158;1;344;5;10;4;5;7;3;4;7;4;5;5;8;11;6;4;6;5;9;8;7;10;8;10;9;4;11;7;5;7;6;6;4;2;1;8;3;8;8;4;6;5;6;3;5;4;5;2;3;8;2;6;5;3;3;6;2;6;0;4;2;0;0;3;0;3;0;0;2;1;0;0;0;2;0;0;3;124;51;98;3;2;9;19;7;398;5;1;5;6;6;7;5;5;5;7;7;4;7;9;14;11;7;1;9;14;15;8;13;9;13;5;7;4;7;5;7;11;5;8;8;5;10;8;5;9;3;7;10;7;7;9;3;3;3;1;5;3;2;4;3;6;1;2;2;0;5;0;2;2;0;0;2;0;2;0;1;0;1;1;0;4;113;102;94;19;4;10;20;13
120040105000159;1;332;1;0;5;5;7;9;5;9;7;8;9;2;7;7;4;4;6;8;8;6;8;11;9;6;12;5;14;6;2;8;8;9;3;4;6;4;3;3;5;1;4;2;6;2;2;5;5;6;5;4;6;3;2;3;3;5;1;2;4;1;3;2;2;1;0;1;1;1;0;1;2;0;0;0;2;1;124;22;112;2;22;7;21;2;411;3;3;7;5;6;6;6;5;12;4;13;14;10;6;3;5;5;11;3;13;7;8;16;12;15;11;5;4;4;6;9;6;6;8;1;10;7;6;8;2;7;3;5;7;7;6;10;5;2;10;7;3;4;5;4;8;5;2;1;1;2;1;1;1;2;1;0;1;1;1;0;0;1;0;1;5;93;105;124;6;19;8;28;0
120040105000160;1;456;2;7;9;5;10;7;10;9;7;12;11;10;8;14;12;13;12;7;9;7;14;9;11;11;6;8;8;10;9;8;10;12;9;8;6;4;5;3;4;6;5;7;5;2;5;6;8;6;6;6;5;4;4;3;3;3;2;4;4;3;3;1;1;2;2;2;3;1;3;0;1;1;0;0;0;3;163;36;150;3;23;13;22;0;591;4;8;8;10;8;8;12;11;15;4;17;12;12;11;13;15;12;17;12;12;14;11;15;11;12;13;11;7;10;11;11;7;13;15;8;6;7;4;8;13;8;7;7;8;12;5;12;5;3;7;11;7;7;6;6;3;2;5;2;1;7;3;5;3;2;2;0;1;1;3;1;1;0;2;1;7;153;129;169;9;31;13;30;0
120040105000161;1;278;1;3;6;6;6;6;3;1;6;10;4;6;4;3;6;6;6;8;9;8;11;9;9;5;3;9;3;7;9;6;7;3;4;5;2;8;7;3;4;3;4;3;2;6;2;4;5;2;2;4;0;4;1;0;1;0;0;1;2;3;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;3;125;40;67;2;2;9;7;4;365;4;2;3;6;6;3;2;13;7;8;6;6;4;5;2;5;6;8;13;8;10;11;13;8;11;15;5;10;8;6;9;13;14;5;6;3;6;7;2;8;3;3;5;5;2;4;2;5;6;4;5;3;5;1;2;1;4;3;0;1;0;0;3;0;0;1;0;0;0;3;0;1;0;1;1;4;152;81;80;5;4;9;8;3
120040105000162;1;348;1;5;7;6;10;18;7;8;5;9;10;9;6;11;14;14;8;7;3;4;5;5;11;7;12;11;10;9;12;5;6;6;3;6;5;5;4;5;1;6;3;4;4;8;2;3;4;1;1;4;3;2;1;2;1;2;2;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;118;74;97;3;13;8;6;0;391;3;6;4;6;11;4;10;12;5;9;9;9;6;5;11;11;7;11;7;6;20;7;8;10;8;8;11;9;7;19;7;4;5;10;5;7;6;6;12;8;6;5;3;2;1;3;7;5;3;4;1;0;3;0;1;4;2;2;1;2;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;2;163;79;86;7;4;7;14;0
120040105000163;1;155;0;0;1;1;5;3;0;4;3;3;6;0;3;7;3;3;4;4;4;4;0;1;3;5;2;4;2;2;6;2;3;5;2;3;1;2;3;1;7;1;2;4;3;4;2;4;4;3;4;1;1;0;1;3;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;14;51;3;7;1;8;0;176;3;4;1;0;3;2;4;6;1;2;3;3;4;7;1;4;2;2;6;3;4;4;6;5;3;6;3;2;3;3;3;3;1;0;3;3;3;1;4;3;3;3;5;1;5;6;3;5;2;1;2;3;0;2;2;2;0;1;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;39;48;60;5;4;4;4;1
120040105000164;1;315;2;2;6;2;12;4;0;5;5;6;4;7;10;5;5;7;11;13;5;9;7;16;8;4;4;4;4;5;6;8;2;3;7;6;7;6;6;7;3;8;7;5;3;8;6;6;3;3;1;4;3;3;1;2;3;1;1;1;3;1;2;1;1;1;1;0;0;0;0;0;0;0;0;2;1;0;144;31;87;1;3;8;12;2;368;1;3;1;4;2;9;9;10;8;9;9;6;10;11;9;7;6;8;9;8;8;7;7;7;5;10;3;7;6;5;10;7;4;8;8;6;7;10;8;6;8;2;9;8;8;7;1;2;4;7;2;3;4;5;1;2;2;0;1;1;3;0;1;0;0;0;1;0;1;1;0;2;0;0;1;3;118;97;101;8;2;8;18;1
120040105000165;1;311;2;5;4;4;10;8;4;8;8;9;5;10;8;3;13;8;9;9;12;4;7;7;5;8;7;2;5;8;7;3;8;5;4;3;5;5;5;6;4;6;8;9;5;1;4;4;2;2;2;2;2;3;3;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;126;28;103;2;4;10;9;4;393;2;5;4;6;5;4;6;7;8;12;12;8;6;11;11;8;5;14;13;8;9;5;8;1;9;13;8;9;8;7;7;6;6;6;8;16;9;11;4;8;5;7;5;6;6;9;3;3;5;2;2;1;2;5;1;2;2;2;0;3;0;0;1;3;1;0;0;0;2;0;0;0;1;0;0;1;135;99;94;7;2;9;15;4
