Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
160060005000070;1;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;1;3;1;2;1;3;1;0;0;0;0;0
160060005000071;1;86;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5;2;0;3;1;4;1;0;3;1;1;2;6;4;4;5;6;2;0;3;1;2;3;3;1;1;1;2;2;3;0;1;1;1;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;1;1;10;9;15;16;8;8;3;0;4;0;0;0
160060005000072;1;45;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;2;0;2;4;1;0;2;3;1;0;1;2;1;2;0;0;0;0;1;3;2;3;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;1;3;4;6;7;5;6;1;2;2;1;0;0;0
160060005000073;1;105;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;2;3;2;1;2;1;2;1;3;5;4;5;5;2;6;2;2;4;0;3;5;4;1;2;3;2;2;1;1;2;2;1;5;0;0;1;1;1;0;1;0;1;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8;10;12;20;11;15;8;7;4;3;0;2;0
160060005000074;1;59;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;1;2;3;1;1;1;1;0;3;2;4;2;1;3;2;5;1;0;0;3;0;1;3;2;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;3;8;3;11;10;5;2;3;1;0;1;0;1
160060005000075;1;64;0;0;0;0;0;0;0;1;1;1;1;2;5;2;1;1;1;2;5;2;2;4;3;1;2;4;1;1;2;3;1;0;0;0;0;2;0;0;2;2;1;0;1;0;0;0;3;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;3;9;11;12;9;1;5;2;3;1;0;0;0;0
160060005000076;1;66;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;2;0;3;3;3;7;1;3;4;2;1;3;4;3;3;2;2;0;2;0;2;1;1;0;2;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;1;2;7;17;14;9;5;2;1;3;0;1;0;0
160060005000077;2;61;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;3;2;0;3;3;1;4;0;3;4;0;1;1;2;3;0;0;0;2;1;0;2;0;0;1;0;2;2;0;1;2;2;1;2;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;5;9;10;7;5;2;4;5;2;0;0;1;0
160060005000079;1;93;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;1;1;2;4;4;4;2;2;2;4;3;2;5;4;1;3;3;4;1;2;0;0;4;1;3;1;2;3;2;0;1;2;1;0;1;1;2;0;0;2;2;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;1;4;10;14;17;11;6;10;4;3;1;1;0;0
160060005000080;1;99;0;0;0;1;0;0;0;2;0;1;0;0;2;2;2;2;3;3;1;2;3;1;1;2;1;1;3;1;1;2;2;6;8;0;3;5;3;6;2;4;2;2;4;0;2;1;1;2;0;1;2;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;1;3;6;11;8;8;19;19;9;5;4;1;1;0;0
