Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
261170505000011;5;84;0;0;0;0;0;0;0;1;0;2;1;2;2;1;2;0;1;1;2;5;1;1;1;3;3;2;5;2;2;3;4;1;0;1;1;3;1;1;2;0;2;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;2;1;0;2;2;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;56;0;3;8;8;6;10;6;4;3;1;1;2;3;1;0
261170505000012;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;2;1;2;1;0;0;0;0;1;1;0;1;1;1;0;1;1;3;1;1;2;1;0;1;2;0;2;1;0;0;0;1;0;2;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;1;0;2;0;3;1;4;4;1;1;2;0;0
261170505000013;8;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;1;0;1;0;1;0;0;1;0;1;1;1;3;1;0;4;2;2;1;1;2;1;1;0;1;0;1;0;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;2;4;0;1;3;2;1;2;1;2;0;0
261170505000014;1;60;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;3;0;1;3;2;2;0;3;1;3;0;2;0;0;2;0;2;2;1;1;1;1;1;0;1;2;2;4;1;0;0;2;2;2;0;0;2;2;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;2;2;2;8;7;4;5;4;5;2;2;0;0
261170505000015;1;80;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3;0;0;2;0;3;3;1;4;1;1;2;4;1;1;1;2;3;1;0;3;2;0;0;3;2;1;1;0;0;0;5;3;1;0;2;1;1;3;0;1;0;1;0;0;1;2;1;1;1;0;0;0;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;1;5;4;9;6;6;4;1;8;5;1;1;3;0
261170505000016;1;88;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4;1;0;0;0;2;1;1;4;2;5;2;1;1;1;2;0;2;3;1;1;2;2;2;2;1;3;1;2;2;2;2;4;2;2;2;1;2;2;0;1;0;2;0;0;0;3;1;0;1;1;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;1;8;2;13;4;7;9;4;8;4;4;2;2
261170505000017;1;123;0;0;0;0;0;0;0;0;2;0;1;3;0;2;2;2;1;2;2;4;2;2;2;2;1;2;2;3;2;3;5;5;2;3;0;1;2;1;2;3;3;0;4;3;0;2;2;1;3;1;3;1;3;0;3;2;2;2;1;2;4;1;1;1;3;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;57;0;2;8;10;6;9;8;6;3;2;0;1;2;0;0
261170505000018;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;1;0;0;0;2;2;0;0;1;0;1;0;0
261170510000001;1;35;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;2;1;1;0;0;1;0;2;1;0;0;2;3;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;19;0;2;1;2;2;0;3;2;1;1;3;0;1;1;0
261170510000002;8;61;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;2;0;0;1;0;0;0;1;1;1;1;0;1;0;2;2;0;0;2;0;2;0;2;5;2;0;0;1;1;0;0;0;1;2;1;0;2;2;3;0;1;1;1;1;3;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;38;1;0;1;3;1;3;6;6;3;2;3;2;3;2;2
261170512000001;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;3;2;1;2;0;1;1;1;1;0;1;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;2;1;3;1;0;2;4;1;1;1
261170512000002;8;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;0;0;1;1;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;1;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0
261170512000003;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;2;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;2;0;2;0;1;1;2;2;0;1;0;1;1;1;0;2;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0
261170512000004;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;2;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0;1;2;1;0;1;2;1;1;1
261170512000005;8;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;0;2;1;0;1;0;1;0;1;0;0;0;0;0;3;0;0;1;1;2;0;1;2;0;0;1;1;2;0;1;2;0;1;1;0;2;2;2;0;1;0;2;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;27;0;0;0;2;3;4;1;2;3;1;3;2;2;3;1
261170515000001;1;85;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;1;0;1;0;2;0;1;0;0;1;1;1;3;1;1;0;4;1;2;2;2;0;3;0;1;1;1;2;1;1;0;1;1;4;3;1;0;1;3;2;2;3;1;1;1;2;2;2;1;0;0;2;0;2;2;0;2;1;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;45;0;2;3;3;2;4;4;5;4;2;2;5;3;1;5
