Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
140010005000251;1;10;83;40;24;11;2;0;0;2;24;1620;39834;31775;32580;21815;7500;0;0;138000;196;172;273124;2;44;28;23;9;1;0;0;2;7;184;21200;22941;31080;18215;3400;0;0;138000;116;109;235020;8;39;12;1;2;1;0;0;0;17;1436;18634;8834;1500;3600;4100;0;0;0;80;63;38104;10;83;40;24;11;2;0;0;2;24;1620;39834;31775;32580;21815;7500;0;0;138000;196;172;273124;2;44;28;23;9;1;0;0;2;7;184;21200;22941;31080;18215;3400;0;0;138000;116;109;235020;8;39;12;1;2;1;0;0;0;17;1436;18634;8834;1500;3600;4100;0;0;0;80;63;38104;
140010005000252;1;5;63;93;16;7;2;0;0;0;75;780;31440;76750;21390;15090;6500;0;0;0;261;186;151950;1;35;66;11;6;1;0;0;0;8;200;17740;55900;15200;13400;3500;0;0;0;128;120;105940;4;28;27;5;1;1;0;0;0;67;580;13700;20850;6190;1690;3000;0;0;0;133;66;46010;5;63;93;16;7;2;0;0;0;75;780;31440;76750;21390;15090;6500;0;0;0;261;186;151950;1;35;66;11;6;1;0;0;0;8;200;17740;55900;15200;13400;3500;0;0;0;128;120;105940;4;28;27;5;1;1;0;0;0;67;580;13700;20850;6190;1690;3000;0;0;0;133;66;46010;
140010005000253;1;10;139;79;23;14;13;0;0;0;28;1728;68444;64007;30386;28660;43400;0;0;0;306;278;236625;1;87;66;20;7;9;0;0;0;10;250;43024;54173;26586;14600;29900;0;0;0;200;190;168533;9;52;13;3;7;4;0;0;0;18;1478;25420;9834;3800;14060;13500;0;0;0;106;88;68092;10;139;79;23;14;13;0;0;0;28;1728;68444;64007;30386;28660;43400;0;0;0;306;278;236625;1;87;66;20;7;9;0;0;0;10;250;43024;54173;26586;14600;29900;0;0;0;200;190;168533;9;52;13;3;7;4;0;0;0;18;1478;25420;9834;3800;14060;13500;0;0;0;106;88;68092;
140010005000254;1;7;89;81;14;18;4;0;0;0;39;1320;43090;62480;18350;35545;13400;0;0;0;252;213;174185;6;51;61;10;15;3;0;0;0;20;1090;24780;47997;13050;29445;10400;0;0;0;166;146;126762;1;38;20;4;3;1;0;0;0;19;230;18310;14483;5300;6100;3000;0;0;0;86;67;47423;7;89;81;14;18;4;0;0;0;39;1320;43090;62480;18350;35545;13400;0;0;0;252;213;174185;6;51;61;10;15;3;0;0;0;20;1090;24780;47997;13050;29445;10400;0;0;0;166;146;126762;1;38;20;4;3;1;0;0;0;19;230;18310;14483;5300;6100;3000;0;0;0;86;67;47423;
140010005000255;1;0;4;6;0;2;4;0;0;0;4;0;2040;4168;0;4100;16860;0;0;0;20;16;27168;0;1;2;0;2;3;0;0;0;0;0;510;1200;0;4100;11860;0;0;0;8;8;17670;0;3;4;0;0;1;0;0;0;4;0;1530;2968;0;0;5000;0;0;0;12;8;9498;0;4;6;0;2;4;0;0;0;4;0;2040;4168;0;4100;16860;0;0;0;20;16;27168;0;1;2;0;2;3;0;0;0;0;0;510;1200;0;4100;11860;0;0;0;8;8;17670;0;3;4;0;0;1;0;0;0;4;0;1530;2968;0;0;5000;0;0;0;12;8;9498;
140010005000256;1;8;71;53;20;43;27;2;1;0;10;1554;34465;43064;25250;93249;95052;11500;9000;0;235;225;313134;3;34;27;7;25;17;0;1;0;3;650;16465;23192;9400;54887;59382;0;9000;0;117;114;172976;5;37;26;13;18;10;2;0;0;7;904;18000;19872;15850;38362;35670;11500;0;0;118;111;140158;8;71;52;20;43;27;2;1;0;10;1554;34465;42464;25250;93249;95052;11500;9000;0;234;224;312534;3;34;26;7;25;17;0;1;0;3;650;16465;22592;9400;54887;59382;0;9000;0;116;113;172376;5;37;26;13;18;10;2;0;0;7;904;18000;19872;15850;38362;35670;11500;0;0;118;111;140158;
140010005000257;1;1;38;54;23;32;21;3;1;0;11;250;18850;43400;31850;68678;77750;19800;9500;0;184;173;270078;1;15;37;16;24;14;2;0;0;5;250;7450;31130;21630;51778;53450;13500;0;0;114;109;179188;0;23;17;7;8;7;1;1;0;6;0;11400;12270;10220;16900;24300;6300;9500;0;70;64;90890;1;38;54;23;32;21;3;1;0;11;250;18850;43400;31850;68678;77750;19800;9500;0;184;173;270078;1;15;37;16;24;14;2;0;0;5;250;7450;31130;21630;51778;53450;13500;0;0;114;109;179188;0;23;17;7;8;7;1;1;0;6;0;11400;12270;10220;16900;24300;6300;9500;0;70;64;90890;
140010005000258;1;11;49;33;10;12;7;1;1;0;7;1742;22613;26715;13310;23925;22700;6000;8000;0;131;124;125005;3;27;20;7;8;3;1;1;0;3;550;12700;16085;9410;15200;10100;6000;8000;0;73;70;78045;8;22;13;3;4;4;0;0;0;4;1192;9913;10630;3900;8725;12600;0;0;0;58;54;46960;11;49;33;10;12;7;1;1;0;7;1742;22613;26715;13310;23925;22700;6000;8000;0;131;124;125005;3;27;20;7;8;3;1;1;0;3;550;12700;16085;9410;15200;10100;6000;8000;0;73;70;78045;8;22;13;3;4;4;0;0;0;4;1192;9913;10630;3900;8725;12600;0;0;0;58;54;46960;
140010005000259;1;7;34;38;14;8;5;1;0;0;19;1014;16010;27104;18620;14828;14578;5931;0;0;126;107;98085;2;15;20;10;5;2;0;0;0;10;292;7370;14806;13120;9050;5400;0;0;0;64;54;50038;5;19;18;4;3;3;1;0;0;9;722;8640;12298;5500;5778;9178;5931;0;0;62;53;48047;7;34;37;14;8;5;1;0;0;19;1014;16010;26464;18620;14828;14578;5931;0;0;125;106;97445;2;15;20;10;5;2;0;0;0;10;292;7370;14806;13120;9050;5400;0;0;0;64;54;50038;5;19;17;4;3;3;1;0;0;9;722;8640;11658;5500;5778;9178;5931;0;0;61;52;47407;
140010005000260;1;41;153;124;34;18;15;0;0;1;17;6516;73942;97646;45680;36170;53638;0;0;26000;403;386;339592;6;84;73;24;12;13;0;0;1;7;1159;40850;60224;31480;23270;47670;0;0;26000;220;213;230653;35;69;51;10;6;2;0;0;0;10;5357;33092;37422;14200;12900;5968;0;0;0;183;173;108939;40;151;122;34;18;15;0;0;1;17;6436;72932;95946;45680;36170;53638;0;0;26000;398;381;336802;6;82;71;24;12;13;0;0;1;7;1159;39840;58524;31480;23270;47670;0;0;26000;216;209;227943;34;69;51;10;6;2;0;0;0;10;5277;33092;37422;14200;12900;5968;0;0;0;182;172;108859;
140010005000261;1;0;13;13;7;44;123;52;23;32;9;0;6410;11171;9421;93106;454895;322308;205010;496051;316;307;1598372;0;2;4;3;29;83;41;22;27;3;0;1010;3011;4200;60866;307940;251808;196700;433051;214;211;1258586;0;11;9;4;15;40;11;1;5;6;0;5400;8160;5221;32240;146955;70500;8310;63000;102;96;339786;0;13;13;7;44;123;52;23;32;9;0;6410;11171;9421;93106;454895;322308;205010;496051;316;307;1598372;0;2;4;3;29;83;41;22;27;3;0;1010;3011;4200;60866;307940;251808;196700;433051;214;211;1258586;0;11;9;4;15;40;11;1;5;6;0;5400;8160;5221;32240;146955;70500;8310;63000;102;96;339786;
140010005000262;1;5;37;37;23;34;37;5;2;1;4;870;18620;31330;31644;71090;134861;33000;18000;20000;185;181;359415;1;18;29;13;21;27;2;2;1;1;180;9170;25120;18404;43700;100150;14000;18000;20000;115;114;248724;4;19;8;10;13;10;3;0;0;3;690;9450;6210;13240;27390;34711;19000;0;0;70;67;110691;5;37;37;23;33;37;5;2;1;4;870;18620;31330;31644;69390;134861;33000;18000;20000;184;180;357715;1;18;29;13;20;27;2;2;1;1;180;9170;25120;18404;42000;100150;14000;18000;20000;114;113;247024;4;19;8;10;13;10;3;0;0;3;690;9450;6210;13240;27390;34711;19000;0;0;70;67;110691;
140010005000263;1;1;14;13;9;6;9;1;0;0;4;214;7030;11260;11830;13000;31900;7200;0;0;57;53;82434;0;6;6;6;3;7;0;0;0;1;0;2950;5520;7730;6700;24900;0;0;0;29;28;47800;1;8;7;3;3;2;1;0;0;3;214;4080;5740;4100;6300;7000;7200;0;0;28;25;34634;1;14;13;9;6;9;1;0;0;4;214;7030;11260;11830;13000;31900;7200;0;0;57;53;82434;0;6;6;6;3;7;0;0;0;1;0;2950;5520;7730;6700;24900;0;0;0;29;28;47800;1;8;7;3;3;2;1;0;0;3;214;4080;5740;4100;6300;7000;7200;0;0;28;25;34634;
140010005000264;1;0;28;36;15;26;13;5;0;0;6;0;13850;28861;21320;53000;44810;30500;0;0;129;123;192341;0;14;19;9;20;9;4;0;0;2;0;6710;15280;12820;41400;30810;24500;0;0;77;75;131520;0;14;17;6;6;4;1;0;0;4;0;7140;13581;8500;11600;14000;6000;0;0;52;48;60821;0;28;36;15;26;13;5;0;0;6;0;13850;28861;21320;53000;44810;30500;0;0;129;123;192341;0;14;19;9;20;9;4;0;0;2;0;6710;15280;12820;41400;30810;24500;0;0;77;75;131520;0;14;17;6;6;4;1;0;0;4;0;7140;13581;8500;11600;14000;6000;0;0;52;48;60821;
140010005000265;1;1;15;12;5;11;13;7;3;0;5;200;7230;10389;6876;24950;46125;45300;24500;0;72;67;165570;0;6;8;2;5;9;4;3;0;3;0;3060;7070;2900;11450;31400;27000;24500;0;40;37;107380;1;9;4;3;6;4;3;0;0;2;200;4170;3319;3976;13500;14725;18300;0;0;32;30;58190;1;15;12;5;11;13;7;3;0;5;200;7230;10389;6876;24950;46125;45300;24500;0;72;67;165570;0;6;8;2;5;9;4;3;0;3;0;3060;7070;2900;11450;31400;27000;24500;0;40;37;107380;1;9;4;3;6;4;3;0;0;2;200;4170;3319;3976;13500;14725;18300;0;0;32;30;58190;
140010005000266;1;5;40;32;11;7;5;0;0;0;55;701;19638;25213;14267;15750;15900;0;0;0;155;100;91469;0;14;18;6;4;2;0;0;0;11;0;6958;14532;7700;8850;6500;0;0;0;55;44;44540;5;26;14;5;3;3;0;0;0;44;701;12680;10681;6567;6900;9400;0;0;0;100;56;46929;5;40;32;11;7;5;0;0;0;55;701;19638;25213;14267;15750;15900;0;0;0;155;100;91469;0;14;18;6;4;2;0;0;0;11;0;6958;14532;7700;8850;6500;0;0;0;55;44;44540;5;26;14;5;3;3;0;0;0;44;701;12680;10681;6567;6900;9400;0;0;0;100;56;46929;
140010005000267;1;6;66;27;5;8;5;1;0;0;32;588;31370;20022;6700;15300;16300;5500;0;0;150;118;95780;2;38;19;3;5;4;1;0;0;9;150;18150;14232;4000;10000;13300;5500;0;0;81;72;65332;4;28;8;2;3;1;0;0;0;23;438;13220;5790;2700;5300;3000;0;0;0;69;46;30448;6;66;27;5;8;5;1;0;0;32;588;31370;20022;6700;15300;16300;5500;0;0;150;118;95780;2;38;19;3;5;4;1;0;0;9;150;18150;14232;4000;10000;13300;5500;0;0;81;72;65332;4;28;8;2;3;1;0;0;0;23;438;13220;5790;2700;5300;3000;0;0;0;69;46;30448;
140010005000268;1;3;49;39;21;25;10;3;3;0;21;550;24320;29901;29510;51080;36207;19800;28400;0;174;153;219768;1;14;24;12;18;8;1;2;0;4;200;7130;18803;16800;36780;28207;6000;18400;0;84;80;132320;2;35;15;9;7;2;2;1;0;17;350;17190;11098;12710;14300;8000;13800;10000;0;90;73;87448;3;49;39;21;25;10;3;3;0;21;550;24320;29901;29510;51080;36207;19800;28400;0;174;153;219768;1;14;24;12;18;8;1;2;0;4;200;7130;18803;16800;36780;28207;6000;18400;0;84;80;132320;2;35;15;9;7;2;2;1;0;17;350;17190;11098;12710;14300;8000;13800;10000;0;90;73;87448;
140010005000269;1;12;60;41;5;10;4;0;0;0;28;1912;29620;33007;6130;20127;12500;0;0;0;160;132;103296;1;26;27;3;3;3;0;0;0;10;200;12760;21617;3380;5668;9500;0;0;0;73;63;53125;11;34;14;2;7;1;0;0;0;18;1712;16860;11390;2750;14459;3000;0;0;0;87;69;50171;12;60;41;4;9;4;0;0;0;27;1912;29620;33007;5090;18127;12500;0;0;0;157;130;100256;1;26;27;2;3;3;0;0;0;9;200;12760;21617;2340;5668;9500;0;0;0;71;62;52085;11;34;14;2;6;1;0;0;0;18;1712;16860;11390;2750;12459;3000;0;0;0;86;68;48171;
140010005000270;1;8;59;43;6;5;1;0;0;1;112;1305;28836;34588;8200;11000;5000;0;0;30000;235;123;118929;0;20;31;4;2;1;0;0;1;23;0;10200;25616;5500;4000;5000;0;0;30000;82;59;80316;8;39;12;2;3;0;0;0;0;89;1305;18636;8972;2700;7000;0;0;0;0;153;64;38613;8;59;43;6;5;1;0;0;1;112;1305;28836;34588;8200;11000;5000;0;0;30000;235;123;118929;0;20;31;4;2;1;0;0;1;23;0;10200;25616;5500;4000;5000;0;0;30000;82;59;80316;8;39;12;2;3;0;0;0;0;89;1305;18636;8972;2700;7000;0;0;0;0;153;64;38613;
140010005000271;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
140010005000272;1;35;126;86;25;5;7;1;0;0;14;5370;62157;65349;33378;9700;23900;6800;0;0;299;285;206654;4;79;48;18;4;6;1;0;0;6;730;39257;38500;24002;7700;20400;6800;0;0;166;160;137389;31;47;38;7;1;1;0;0;0;8;4640;22900;26849;9376;2000;3500;0;0;0;133;125;69265;35;126;86;25;5;7;1;0;0;14;5370;62157;65349;33378;9700;23900;6800;0;0;299;285;206654;4;79;48;18;4;6;1;0;0;6;730;39257;38500;24002;7700;20400;6800;0;0;166;160;137389;31;47;38;7;1;1;0;0;0;8;4640;22900;26849;9376;2000;3500;0;0;0;133;125;69265;
140010005000273;1;11;55;40;10;5;1;0;0;0;9;1738;25280;30291;13010;10120;3000;0;0;0;131;122;83439;2;36;34;9;4;1;0;0;0;3;500;16600;25799;11860;8200;3000;0;0;0;89;86;65959;9;19;6;1;1;0;0;0;0;6;1238;8680;4492;1150;1920;0;0;0;0;42;36;17480;11;55;40;10;5;1;0;0;0;9;1738;25280;30291;13010;10120;3000;0;0;0;131;122;83439;2;36;34;9;4;1;0;0;0;3;500;16600;25799;11860;8200;3000;0;0;0;89;86;65959;9;19;6;1;1;0;0;0;0;6;1238;8680;4492;1150;1920;0;0;0;0;42;36;17480;
140010005000274;1;12;53;43;8;14;6;0;0;0;30;2517;26430;35659;11090;30257;21400;0;0;0;166;136;127353;2;22;27;4;10;3;0;0;0;7;505;11210;22680;5700;21657;10500;0;0;0;75;68;72252;10;31;16;4;4;3;0;0;0;23;2012;15220;12979;5390;8600;10900;0;0;0;91;68;55101;12;53;43;8;14;6;0;0;0;30;2517;26430;35659;11090;30257;21400;0;0;0;166;136;127353;2;22;27;4;10;3;0;0;0;7;505;11210;22680;5700;21657;10500;0;0;0;75;68;72252;10;31;16;4;4;3;0;0;0;23;2012;15220;12979;5390;8600;10900;0;0;0;91;68;55101;
140010005000275;1;7;90;59;25;26;7;1;0;0;26;1152;45150;46803;32396;53014;20800;7500;0;0;241;215;206815;0;45;39;16;20;6;1;0;0;16;0;22510;30821;21126;39974;17800;7500;0;0;143;127;139731;7;45;20;9;6;1;0;0;0;10;1152;22640;15982;11270;13040;3000;0;0;0;98;88;67084;7;88;59;25;26;7;1;0;0;26;1152;44130;46803;32396;53014;20800;7500;0;0;239;213;205795;0;44;39;16;20;6;1;0;0;16;0;22000;30821;21126;39974;17800;7500;0;0;142;126;139221;7;44;20;9;6;1;0;0;0;10;1152;22130;15982;11270;13040;3000;0;0;0;97;87;66574;
140010005000276;1;10;36;46;8;10;6;0;0;0;18;1564;16805;33431;11450;18503;20600;0;0;0;134;116;102353;2;3;21;4;4;3;0;0;0;6;330;1500;16726;5850;7682;11300;0;0;0;43;37;43388;8;33;25;4;6;3;0;0;0;12;1234;15305;16705;5600;10821;9300;0;0;0;91;79;58965;10;36;46;8;10;6;0;0;0;18;1564;16805;33431;11450;18503;20600;0;0;0;134;116;102353;2;3;21;4;4;3;0;0;0;6;330;1500;16726;5850;7682;11300;0;0;0;43;37;43388;8;33;25;4;6;3;0;0;0;12;1234;15305;16705;5600;10821;9300;0;0;0;91;79;58965;
140010005000277;1;13;71;33;12;11;5;0;0;0;18;1671;34810;25054;15508;22100;17100;0;0;0;163;145;116243;1;31;23;10;7;4;0;0;0;7;80;15220;18294;12630;14000;14100;0;0;0;83;76;74324;12;40;10;2;4;1;0;0;0;11;1591;19590;6760;2878;8100;3000;0;0;0;80;69;41919;13;71;33;12;11;5;0;0;0;18;1671;34810;25054;15508;22100;17100;0;0;0;163;145;116243;1;31;23;10;7;4;0;0;0;7;80;15220;18294;12630;14000;14100;0;0;0;83;76;74324;12;40;10;2;4;1;0;0;0;11;1591;19590;6760;2878;8100;3000;0;0;0;80;69;41919;
140010005000278;1;21;99;63;26;17;7;0;0;0;45;3062;45450;48729;32345;34400;24378;0;0;0;278;233;188364;1;27;25;12;13;3;0;0;0;5;100;12455;19667;15600;26100;10770;0;0;0;86;81;84692;20;72;38;14;4;4;0;0;0;40;2962;32995;29062;16745;8300;13608;0;0;0;192;152;103672;21;99;63;26;17;7;0;0;0;45;3062;45450;48729;32345;34400;24378;0;0;0;278;233;188364;1;27;25;12;13;3;0;0;0;5;100;12455;19667;15600;26100;10770;0;0;0;86;81;84692;20;72;38;14;4;4;0;0;0;40;2962;32995;29062;16745;8300;13608;0;0;0;192;152;103672;
140010005000279;1;4;10;21;6;3;0;0;0;0;20;550;4240;14847;7550;5460;0;0;0;0;64;44;32647;0;6;11;5;2;0;0;0;0;5;0;2820;8727;6350;3600;0;0;0;0;29;24;21497;4;4;10;1;1;0;0;0;0;15;550;1420;6120;1200;1860;0;0;0;0;35;20;11150;4;9;21;6;3;0;0;0;0;20;550;3730;14847;7550;5460;0;0;0;0;63;43;32137;0;5;11;5;2;0;0;0;0;5;0;2310;8727;6350;3600;0;0;0;0;28;23;20987;4;4;10;1;1;0;0;0;0;15;550;1420;6120;1200;1860;0;0;0;0;35;20;11150;
140010005000280;1;5;16;19;3;7;1;0;0;1;9;649;7790;15420;4122;14007;3950;0;0;15000;61;52;60938;0;5;16;2;5;1;0;0;1;3;0;2440;13332;2622;9497;3950;0;0;15000;33;30;46841;5;11;3;1;2;0;0;0;0;6;649;5350;2088;1500;4510;0;0;0;0;28;22;14097;5;16;19;3;7;1;0;0;1;9;649;7790;15420;4122;14007;3950;0;0;15000;61;52;60938;0;5;16;2;5;1;0;0;1;3;0;2440;13332;2622;9497;3950;0;0;15000;33;30;46841;5;11;3;1;2;0;0;0;0;6;649;5350;2088;1500;4510;0;0;0;0;28;22;14097;
140010005000281;1;17;67;35;11;6;3;1;0;0;36;2351;33280;28047;14140;13200;12000;5500;0;0;176;140;108518;4;31;27;7;5;3;1;0;0;9;550;15580;21612;9240;10800;12000;5500;0;0;87;78;75282;13;36;8;4;1;0;0;0;0;27;1801;17700;6435;4900;2400;0;0;0;0;89;62;33236;17;67;35;11;6;3;1;0;0;36;2351;33280;28047;14140;13200;12000;5500;0;0;176;140;108518;4;31;27;7;5;3;1;0;0;9;550;15580;21612;9240;10800;12000;5500;0;0;87;78;75282;13;36;8;4;1;0;0;0;0;27;1801;17700;6435;4900;2400;0;0;0;0;89;62;33236;
140010005000282;1;2;54;9;3;11;0;0;0;0;19;450;25550;7600;3700;21200;0;0;0;0;98;79;58500;2;22;4;0;6;0;0;0;0;3;450;10910;3700;0;12100;0;0;0;0;37;34;27160;0;32;5;3;5;0;0;0;0;16;0;14640;3900;3700;9100;0;0;0;0;61;45;31340;2;54;9;3;11;0;0;0;0;19;450;25550;7600;3700;21200;0;0;0;0;98;79;58500;2;22;4;0;6;0;0;0;0;3;450;10910;3700;0;12100;0;0;0;0;37;34;27160;0;32;5;3;5;0;0;0;0;16;0;14640;3900;3700;9100;0;0;0;0;61;45;31340;
140010005000283;1;9;55;41;13;3;3;0;0;1;94;1509;27040;30940;16496;5721;9900;0;0;30000;219;125;121606;1;21;21;8;2;0;0;0;1;26;100;10450;15900;9750;4000;0;0;0;30000;80;54;70200;8;34;20;5;1;3;0;0;0;68;1409;16590;15040;6746;1721;9900;0;0;0;139;71;51406;9;55;41;13;3;3;0;0;1;93;1509;27040;30940;16496;5721;9900;0;0;30000;218;125;121606;1;21;21;8;2;0;0;0;1;26;100;10450;15900;9750;4000;0;0;0;30000;80;54;70200;8;34;20;5;1;3;0;0;0;67;1409;16590;15040;6746;1721;9900;0;0;0;138;71;51406;
140010005000284;1;8;41;26;5;4;1;0;0;0;39;1400;20360;20242;6866;7500;3500;0;0;0;124;85;59868;2;29;20;5;4;1;0;0;0;13;450;14560;15456;6866;7500;3500;0;0;0;74;61;48332;6;12;6;0;0;0;0;0;0;26;950;5800;4786;0;0;0;0;0;0;50;24;11536;8;41;26;5;4;1;0;0;0;39;1400;20360;20242;6866;7500;3500;0;0;0;124;85;59868;2;29;20;5;4;1;0;0;0;13;450;14560;15456;6866;7500;3500;0;0;0;74;61;48332;6;12;6;0;0;0;0;0;0;26;950;5800;4786;0;0;0;0;0;0;50;24;11536;
140010005000285;1;4;20;11;5;2;0;0;0;0;5;590;9307;8144;6600;3400;0;0;0;0;47;42;28041;1;13;8;5;2;0;0;0;0;5;150;6030;5844;6600;3400;0;0;0;0;34;29;22024;3;7;3;0;0;0;0;0;0;0;440;3277;2300;0;0;0;0;0;0;13;13;6017;4;20;11;5;2;0;0;0;0;5;590;9307;8144;6600;3400;0;0;0;0;47;42;28041;1;13;8;5;2;0;0;0;0;5;150;6030;5844;6600;3400;0;0;0;0;34;29;22024;3;7;3;0;0;0;0;0;0;0;440;3277;2300;0;0;0;0;0;0;13;13;6017;
140010005000286;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
140010005000287;1;5;51;53;20;7;5;0;0;0;51;1025;25330;40181;28772;14080;15900;0;0;0;192;141;125288;3;28;39;13;2;3;0;0;0;19;705;13950;30212;18492;3880;8800;0;0;0;107;88;76039;2;23;14;7;5;2;0;0;0;32;320;11380;9969;10280;10200;7100;0;0;0;85;53;49249;5;51;53;19;7;5;0;0;0;50;1025;25330;40181;27260;14080;15900;0;0;0;190;140;123776;3;28;39;12;2;3;0;0;0;18;705;13950;30212;16980;3880;8800;0;0;0;105;87;74527;2;23;14;7;5;2;0;0;0;32;320;11380;9969;10280;10200;7100;0;0;0;85;53;49249;
140010005000288;1;11;69;35;11;9;1;0;0;0;36;1700;33130;26076;14307;18150;5000;0;0;0;172;136;98363;4;25;25;9;6;0;0;0;0;13;790;11890;18646;11907;12700;0;0;0;0;82;69;55933;7;44;10;2;3;1;0;0;0;23;910;21240;7430;2400;5450;5000;0;0;0;90;67;42430;11;69;35;11;9;1;0;0;0;36;1700;33130;26076;14307;18150;5000;0;0;0;172;136;98363;4;25;25;9;6;0;0;0;0;13;790;11890;18646;11907;12700;0;0;0;0;82;69;55933;7;44;10;2;3;1;0;0;0;23;910;21240;7430;2400;5450;5000;0;0;0;90;67;42430;
140010005000289;1;2;61;13;4;7;1;0;0;0;48;400;29770;10071;6000;13900;3900;0;0;0;136;88;64041;0;19;7;1;5;1;0;0;0;5;0;9190;5850;1500;10200;3900;0;0;0;38;33;30640;2;42;6;3;2;0;0;0;0;43;400;20580;4221;4500;3700;0;0;0;0;98;55;33401;2;61;13;4;7;1;0;0;0;48;400;29770;10071;6000;13900;3900;0;0;0;136;88;64041;0;19;7;1;5;1;0;0;0;5;0;9190;5850;1500;10200;3900;0;0;0;38;33;30640;2;42;6;3;2;0;0;0;0;43;400;20580;4221;4500;3700;0;0;0;0;98;55;33401;
140010005000290;1;2;27;20;6;2;1;0;0;0;6;450;12680;15880;7879;4800;3000;0;0;0;64;58;44689;0;19;13;5;2;0;0;0;0;4;0;9240;11060;6479;4800;0;0;0;0;43;39;31579;2;8;7;1;0;1;0;0;0;2;450;3440;4820;1400;0;3000;0;0;0;21;19;13110;2;27;20;6;2;1;0;0;0;6;450;12680;15880;7879;4800;3000;0;0;0;64;58;44689;0;19;13;5;2;0;0;0;0;4;0;9240;11060;6479;4800;0;0;0;0;43;39;31579;2;8;7;1;0;1;0;0;0;2;450;3440;4820;1400;0;3000;0;0;0;21;19;13110;
140010005000291;1;14;124;69;21;11;2;0;0;0;19;2677;59580;52421;26494;23900;6300;0;0;0;260;241;171372;8;95;58;17;11;2;0;0;0;9;1600;45750;44474;21494;23900;6300;0;0;0;200;191;143518;6;29;11;4;0;0;0;0;0;10;1077;13830;7947;5000;0;0;0;0;0;60;50;27854;14;124;69;21;11;2;0;0;0;19;2677;59580;52421;26494;23900;6300;0;0;0;260;241;171372;8;95;58;17;11;2;0;0;0;9;1600;45750;44474;21494;23900;6300;0;0;0;200;191;143518;6;29;11;4;0;0;0;0;0;10;1077;13830;7947;5000;0;0;0;0;0;60;50;27854;
140010005000292;1;13;122;70;18;7;4;0;0;0;46;2440;56240;52735;22961;13900;12103;0;0;0;280;234;160379;4;54;40;13;7;3;0;0;0;9;800;25430;29451;16694;13900;8803;0;0;0;130;121;95078;9;68;30;5;0;1;0;0;0;37;1640;30810;23284;6267;0;3300;0;0;0;150;113;65301;13;122;69;18;7;4;0;0;0;46;2440;56240;52105;22961;13900;12103;0;0;0;279;233;159749;4;54;39;13;7;3;0;0;0;9;800;25430;28821;16694;13900;8803;0;0;0;129;120;94448;9;68;30;5;0;1;0;0;0;37;1640;30810;23284;6267;0;3300;0;0;0;150;113;65301;
