Cod_setor;Situacao_setor;V001;V002;V003
500260505000001;1;107;0;0
500260505000002;1;75;0;0
500260505000003;2;74;0;0
500260505000004;1;142;0;0
500260505000005;1;108;0;0
500260505000006;1;67;0;0
500260505000007;1;76;0;0
500260505000008;1;69;0;0
500260505000009;1;163;0;0
500260505000010;1;65;0;0
500260505000011;1;89;0;2
500260505000012;1;96;0;0
500260505000013;8;26;0;0
500260505000014;8;44;0;0
500260505000015;8;36;0;0
500260505000016;8;51;0;0
500260505000017;8;89;0;0
500260505000018;8;37;1;0
500260505000019;8;28;0;0
500260505000020;5;154;0;0
500260505000021;5;81;0;0
500260505000022;1;111;0;0
500260505000023;1;56;0;0
500260505000024;1;100;0;0
500260505000025;8;34;0;0
500260535000001;1;45;0;0
500260535000002;8;39;0;0
500260535000003;8;50;0;0
500260535000004;8;36;0;0
500270405000001;8;59;0;0
500270405000002;8;37;0;0
500270405000003;8;104;1;0
500270405000004;8;59;2;1
500270405000005;8;65;0;0
500270405000006;8;37;1;0
500270405000007;8;38;0;0
500270405000008;8;22;0;0
500270405000009;8;164;0;0
500270405000010;8;41;0;0
500270405000011;8;59;1;0
500270405000012;8;60;0;0
500270405000013;8;39;0;0
500270405000014;8;57;0;0
500270405000015;8;52;2;1
500270405000016;8;94;1;0
500270405000017;4;20;0;0
500270405000018;8;0;0;0
500270405000019;4;215;0;0
500270405000020;7;5;0;0
500270405060001;1;44;0;0
500270405060002;1;23;0;0
500270405060003;1;50;0;0
500270405060004;1;40;0;0
500270405060005;1;38;0;0
500270405060006;1;19;0;0
500270405060007;1;21;0;0
500270405060008;1;15;0;0
500270405060009;1;35;0;0
500270405060010;1;58;0;0
500270405060011;1;49;0;0
500270405060012;1;43;0;0
500270405060013;1;82;0;0
500270405060014;1;56;0;0
500270405060015;1;33;0;0
500270405060016;1;72;0;0
500270405060017;1;64;1;0
500270405060018;1;63;0;0
500270405060019;1;20;0;0
500270405060020;1;60;0;0
500270405060021;1;60;0;0
500270405060022;1;90;0;0
500270405060023;1;71;0;0
500270405060024;1;142;0;0
500270405060025;1;77;0;0
500270405060026;1;57;1;0
500270405060027;1;71;0;0
