Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
421660213000098;1;0;546494;546494;0;0;1;1;24;75;56;34;8;0;6;
421660213000099;1;0;492340;492340;0;0;0;10;54;99;31;11;4;0;0;
421660213000100;1;0;399698;399698;0;0;1;9;36;96;35;7;2;0;2;
421660213000101;1;0;715618;715618;0;0;2;11;71;120;46;32;2;0;3;
421660213000102;1;0;637506;637506;0;1;3;10;51;94;65;21;3;1;4;
421660213000103;1;0;271415;271415;0;0;2;0;17;53;35;12;2;0;0;
421660213000104;1;0;534225;534225;0;0;3;10;55;84;33;16;4;0;4;
421660213000105;1;0;411717;411717;0;0;4;14;49;73;14;14;1;1;0;
421670105000001;1;1;493695;493185;510;0;0;5;33;72;26;13;13;2;0;
421670105000002;1;0;429599;429599;0;0;1;9;55;121;15;8;3;1;0;
421670105000003;1;0;864507;864507;0;1;0;5;34;79;41;27;18;9;0;
421670105000004;1;0;458861;458861;0;0;1;10;52;71;22;21;4;2;0;
421670105000005;1;0;562755;562755;0;0;2;17;89;103;30;10;7;1;0;
421670105000006;1;1;440664;439664;1000;1;1;18;62;95;19;6;6;0;0;
421670105000007;1;0;526781;526781;0;0;2;9;49;71;31;15;11;3;0;
421670105000008;1;0;260507;260507;0;0;8;38;78;54;2;2;0;0;0;
421670105000009;2;0;392105;392105;0;0;8;8;53;81;17;6;3;0;1;
421670105000010;2;1;426538;425838;700;1;2;18;76;108;15;6;1;1;0;
421670105000011;2;0;590822;590822;0;0;4;38;116;134;29;7;1;1;0;
421670105000012;2;0;67970;67970;0;0;3;1;23;11;6;0;0;0;0;
421670105000013;8;1;230854;230454;400;2;7;34;56;34;10;3;1;0;0;
421670105000014;8;0;731116;731116;0;1;2;9;34;28;19;12;14;4;3;
421670105000015;8;1;298058;297058;1000;1;4;18;59;53;14;2;2;0;0;
421670105000016;8;0;239779;239779;0;2;4;14;58;40;5;0;3;0;0;
421670105000017;8;1;406454;405434;1020;0;6;18;55;46;19;6;4;3;0;
421670105000018;8;1;130328;129818;510;7;11;29;40;18;3;1;1;0;8;
421670105000019;8;0;98840;98840;0;19;16;21;35;15;1;0;0;0;10;
421670105000020;7;0;71478;71478;0;13;20;23;28;6;1;0;0;0;3;
421670105000021;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421670105000022;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421670105000023;2;0;30746;30746;0;0;0;3;3;7;0;1;1;0;0;
421670105000024;2;0;60597;60597;0;0;0;11;12;11;0;2;0;0;1;
421670105000025;1;0;354975;354975;0;0;0;15;69;72;14;8;1;0;0;
421670110000001;1;0;83896;83896;0;5;7;13;30;10;0;2;0;0;1;
421670110000002;8;0;178541;178541;0;1;6;23;49;22;3;2;1;0;1;
421670110000003;8;0;158210;158210;0;2;6;27;36;26;2;0;1;0;0;
421670112000001;1;2;139551;136956;2595;1;7;13;40;23;5;2;2;0;2;
421670112000002;8;0;128133;128133;0;6;8;29;47;14;3;4;0;0;0;
421670112000003;8;1;76574;76314;260;10;9;21;23;14;0;0;0;0;3;
421670112000004;8;0;171401;171401;0;1;8;21;43;35;3;1;1;0;0;
421680005000001;1;0;275614;275614;0;1;7;24;64;50;12;5;3;0;1;
421680005000002;1;0;613708;613708;0;2;19;42;137;95;21;16;3;1;3;
421680005000003;8;0;121735;121735;0;5;17;34;49;14;3;1;0;0;4;
421680005000004;8;0;70857;70857;0;2;3;12;29;12;2;2;0;0;2;
421680005000005;8;0;56787;56787;0;0;3;6;23;8;4;2;0;0;0;
421680005000006;8;0;188015;188015;0;2;13;53;83;10;3;2;1;0;8;
421680005000007;8;0;90715;90715;0;7;12;30;38;17;0;0;0;0;10;
421680005000008;8;0;143990;143990;0;5;18;33;63;26;2;1;0;0;2;
421680005000009;8;26;142101;132252;9849;13;19;36;54;25;2;1;0;0;3;
421680005000010;8;1;160110;159810;300;13;27;40;48;19;0;3;2;0;26;
421680005000011;8;0;102313;102313;0;8;12;25;34;14;2;1;0;0;3;
421680005000012;8;0;78505;78505;0;12;18;19;28;8;1;1;0;0;0;
421680005000013;8;0;62934;62934;0;3;16;16;30;6;1;0;0;0;0;
421680005000014;8;0;69764;69764;0;3;13;25;21;8;1;0;0;0;0;
421680005000015;8;0;88896;88896;0;16;19;27;33;13;2;0;0;0;7;
421680005000016;8;0;173508;173508;0;8;24;45;67;24;3;1;1;0;3;
421680005000017;8;0;126149;126149;0;1;7;11;31;21;3;2;2;0;3;
421680005000018;8;0;76394;76394;0;6;14;34;34;6;0;0;0;0;15;
421680005000019;8;0;115554;115554;0;7;21;42;39;22;1;1;0;0;4;
421680005000020;8;0;92016;92016;0;4;9;23;34;16;3;1;0;0;1;
421680005000021;8;1;138760;138480;280;7;19;33;49;18;3;2;2;0;1;
421680005000022;1;1;304965;304465;500;11;22;74;93;46;3;1;0;0;12;
421690905000001;1;0;1182266;1182266;0;0;0;6;34;83;57;49;43;10;0;
421690905000002;1;0;798868;798868;0;1;2;16;97;101;41;32;14;2;0;
421690905000003;1;0;845949;845949;0;1;0;12;51;123;48;30;18;7;1;
421690905000004;1;0;503524;503524;0;2;7;27;97;106;18;9;3;1;2;
421690905000005;1;1;458596;457786;810;1;1;11;60;91;26;11;4;1;2;
421690905000006;1;0;356920;356920;0;3;14;37;63;73;13;8;0;0;2;
421690905000007;1;0;465056;465056;0;0;4;26;107;82;16;5;2;0;0;
421690905000008;1;2;644536;641536;3000;1;4;12;96;115;29;17;5;1;1;
421690905000009;1;0;493332;493332;0;0;12;35;118;116;15;5;0;0;0;
421690905000010;1;0;753067;753067;0;2;4;43;161;144;28;9;3;0;2;
421690905000011;1;0;559344;559344;0;0;1;7;66;97;35;8;6;3;0;
421690905000012;1;0;534444;534444;0;0;1;5;50;84;27;18;6;0;1;
