Cod_setor;Cod_Grandes Regi‰es;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
172100005000147;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;358;1296;3,62;2,5;394;245495,1;650;238572,46;376,91;204269,96;630,33;181836,61
172100005000148;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;230;860;3,74;2,53;623,83;349517,39;732,04;330835,04;362,76;226823,18;662,71;215567,08
172100005000149;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;323;1151;3,56;3,34;397,9;160654,07;581,55;127852,8;249,16;110859,48;537,24;84204,16
172100005000150;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;397;1500;3,78;3,1;661,05;1524717,25;889,62;1849670,91;475,76;839829,91;811,07;1160228,58
172100005000151;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;248;864;3,48;2,36;713,73;601443,51;766,26;605475,03;433,01;375796,01;662,64;423031,54
172100005000152;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;351;1238;3,53;2,69;670,06;345007,66;739,59;329333,72;383,68;255255,09;606,86;268316,19
172100005000153;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;246;916;3,72;2,81;519,71;319438,21;761;283913,62;450,19;291649,72;720,5;271964,13
172100005000154;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);8;0;192;737;3,84;3,88;1616,31;16616379,13;1743,44;17707781,02;791,9;5883944,9;1422,37;9682117,43
172100005000155;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);8;0;221;814;3,68;4,5;964,91;3269096,3;1104,9;3590361,49;629,73;3177186,44;1054,68;4877171,59
172100005000156;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);8;0;228;844;3,7;3,43;1658,34;6625082,4;1742,4;6815320,94;746,93;3092837,15;1508,9;5102711,29
172100005000157;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);8;0;17;57;3,35;1,74;741,76;780590,44;900,71;806545,6;396,32;383028,01;726,6;464177,12
172100005000158;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);8;0;129;449;3,48;4,08;1098,97;5561577,3;1171,63;5846510,25;587,58;2619503,56;1043,92;4185501,33
172100005000159;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;197;645;3,27;2,73;1092,74;1777065,6;1121,2;1791512,89;674,64;1076022,98;999,61;1270034,96
172100005000160;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;236;801;3,39;2,94;992,8;638238,75;1027,64;624776,22;575,73;523421,59;829,51;543674,76
172100005000161;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;86;309;3,59;2,46;1153,07;1397172,61;1304,79;1382860,52;625,89;791469,14;1028,25;887164,19
172100005000162;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;335;1383;4,13;4,82;939,84;7878559,38;1035,68;8585029,64;499,52;2662168,4;763,64;3869797,17
172100005000163;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;4;14;3,5;0,33;1015;520300;1015;520300;760,91;521309,09;1046,25;403541,07
172100005000164;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;274;813;2,97;2,74;1425,94;3367518,91;1526,2;3451606,61;906,86;2026717,28;1289,1;2388968,99
172100005000165;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;433;1498;3,46;2,82;916,94;1142927,47;1015,44;1165739,43;563,98;676788,22;858,67;777503,33
172100005000166;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;284;816;2,87;2,5;2701,11;8481606,94;2851,72;8525196,31;1794,41;6606434,92;2316,66;7320655,03
172100005000167;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;153;506;3,31;3,29;1279,56;1436976,16;1505,94;1349619,7;1104,17;2539646,16;1475,66;2846863,24
172100005000168;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;178;507;2,85;2,01;3002,63;6546966,24;3125,55;6430110,79;1748,41;4897442,13;2512,28;5118767,54
172100005000169;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;205;734;3,58;1,97;6583,38;53287831,61;7140,7;53822123,68;3646,41;39469597,34;5491,68;49333537,86
172100005000170;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;248;733;2,96;2,76;1596,13;3909706,95;1656,23;3957586,31;979,28;2311762,38;1307,81;2658408,94
172100005000171;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;249;761;3,06;2,32;4559,07;300137186,3;4830,67;316776474,7;2603,88;115942690,1;3645,43;158610841,3
172100005000172;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;266;746;2,8;2,02;1759,53;3962170,88;1864,69;4003042,52;1217,06;3607977,11;1602,18;4133692,24
172100005000173;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;356;1008;2,83;2,44;1962,29;4589002,71;2048,61;4614107,04;1191,16;2892416,31;1609,68;3235506,31
172100005000174;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;299;907;3,03;2,13;3240,55;12629438,17;3860,25;12652501,32;1910,57;8546030,24;3107,09;10183712,89
172100005000175;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;405;1097;2,71;2,16;2395,6;14404624,82;2553,2;14951338,47;1612,17;8034196,31;2121,5;9493914,74
172100005000176;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;472;1446;3,06;1,87;3805,01;22188405,58;3947,17;22456863,03;2284,94;14527446,98;3120,21;17234822,43
172100005000177;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;373;1231;3,3;2,06;3291,05;10865300,73;3419,39;10850125,26;1976,56;9352289,3;2798,3;10943169,94
172100005000178;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;331;1101;3,33;2,71;3068,72;44878126,03;3330,32;47842323,22;1836,8;22922921,27;2557,71;30086627,72
172100005000179;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;216;683;3,16;2,22;2382,09;9107640,15;2534,64;9305208,97;1365,93;4856925,75;1941,89;5788595,78
172100005000180;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;204;626;3,07;2,33;2024,79;7881096,17;2373,9;8414236,82;1558,39;4556602,53;2010,94;4970743,53
172100005000181;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;242;755;3,12;1,82;3079,94;10805580,82;3185,24;10839752,64;1806,99;6768313,26;2493,34;7629666,34
172100005000182;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;309;1006;3,26;1,94;2018,74;6572169,84;2204,21;6767856,12;1166,15;3531752,42;1734,06;4268195,35
172100005000183;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;340;1005;2,96;1,72;1929,66;3932004,21;2000,26;3934653,47;1199,44;2852791,51;1635,6;3177299,4
172100005000184;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;358;1087;3,04;2,27;1345,58;5195013,54;1684,33;5934871,25;1053,21;3055612,84;1440,24;3621904,3
172100005000185;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;345;1029;2,98;2,48;1647,57;3003003,09;1839,52;2999760,94;1032,81;2022830,15;1484,06;2237287,7
172100005000186;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;241;723;3;2,69;1081,23;1612956,51;1158,12;1638725,06;694,59;1038387,19;1019,08;1193178,44
172100005000187;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;218;719;3,3;2,71;1604,34;33648463,38;1757,52;36606781,85;829,38;12979418,31;1241,96;18938816,84
172100005000188;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;218;757;3,47;2,71;971,25;1114603,69;1069,36;1122318,08;532,08;634007,54;890,5;742201,5
172100005000189;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;141;494;3,5;2,44;763,03;630492,91;904,09;619426,68;496,66;385962,15;768,31;388361,76
172100005000190;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;164;584;3,56;2,54;764,6;477063,8;928,85;426608,19;476,32;403446,33;861,4;397880,33
172100005000191;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;258;921;3,57;2,53;681,02;219927,53;757,34;186629,31;427,57;231997,95;663,1;203556,2
172100005000192;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;244;873;3,58;3,24;645,28;515759,8;846,49;506208,56;502,67;376016,97;785,69;365338,38
172100005000193;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;208;697;3,35;3,31;868,09;631189,9;965,58;607816,72;581,51;571225,62;870,02;603705,12
172100005000194;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;287;940;3,28;2,31;871,04;771017,73;999,96;756160,4;550,89;502342,82;858,54;518785,84
172100005000195;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;151;538;3,56;2,81;1086,75;985703,99;1180,58;959852,48;605,32;660847,73;971,58;705019,02
172100005000196;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;252;911;3,62;3,06;761,69;432163,78;936,32;367419,83;444,54;307390,21;783,19;276259,17
172100005000197;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;254;766;3,02;2,7;774,59;392648,59;878,33;353944,85;486,78;321430,3;797,44;278726,64
172100005000198;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;191;619;3,24;2,45;962,9;1545908,65;1044,97;1592169,54;614,07;850741,24;871,04;983283,54
172100005000199;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;300;972;3,24;2,65;995,16;1417913,65;1101,65;1452455,86;571,05;756272,61;925,04;897899,74
172100005000200;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;243;939;3,86;3,65;893,81;703529,43;948,45;694674,97;506,17;413693,28;788,29;421896,49
172100005000201;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;316;1120;3,54;2,77;892,82;579832,58;946,74;563745,49;502,65;406507,04;792,88;411114,28
172100005000202;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;210;757;3,6;2,49;778,21;441280,51;864,68;415408,11;470,25;330063,71;725,46;324032,28
172100005000203;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;333;1215;3,65;3,31;709,55;669950,99;888,27;679981,68;427,65;397556,82;777,86;450809,08
172100005000204;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;683;2473;3,62;2,73;698,71;463193,03;828,5;441665,18;457,04;343213,37;712,12;353124,53
172100005000205;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;638;2445;3,83;3,32;707,77;278272,06;757,65;260062,64;392,29;221480,43;628,39;206401,79
172100005000206;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;612;2577;4,21;3,87;435,5;148074,86;519,55;132956,12;321,77;130850,27;534,62;103588,39
172100005000207;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;114;426;3,74;2,85;733,73;1019888,13;939,83;1113725,46;503,61;608789,19;849,37;733707,39
172100005000208;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;677;2428;3,59;3,36;660,4;317074;732,94;298705,25;402,73;262862,29;646,77;264311,94
172100005000209;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;437;1631;3,73;2,69;779,37;531202,34;836,82;522261,97;439,96;326907,06;694,96;339181,06
172100005000210;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;636;2340;3,68;3,07;685,94;348571,85;748,3;333571,28;422,71;279369,95;626,72;286349,15
172100005000211;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;75;283;3,77;2,72;635,83;126758,52;681,24;104556,07;359,21;160055,34;649,84;100147,88
172100005000212;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;255;956;3,75;3,04;629,78;549300,97;917,69;536131,72;371,86;383358,56;776,42;486597,2
172100005000213;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;293;1012;3,45;2,35;919,42;561815,21;1008,96;526056,27;563,01;430934,33;833,79;412382,67
172100005000214;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;288;954;3,31;3,27;964,49;1687638,59;1056,17;1751471,84;533,93;826190,76;824,52;1036645,75
172100005000215;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;202;724;3,58;2,9;897,55;990647,67;1018,57;1001010,1;533,32;601079,07;885,88;686346,93
172100005000216;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;207;737;3,56;3,09;957,31;799838,87;1026,76;786488,59;549,15;535772,83;894,04;563989,11
172100005000217;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;333;1196;3,59;2,78;577,74;561199,09;916,12;579985,5;487,37;403650,89;843,35;398256,91
172100005000218;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;134;437;3,26;2,86;1214,01;10034679,32;1344,45;10944950,32;773,76;4847089,47;1155,86;6807119,69
172100005000219;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;294;1107;3,77;3,5;1367,08;2829262,85;1430,33;2869836,25;731;1641255,79;1146,51;2098589,97
172100005000220;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;241;870;3,61;2,72;1225,33;1484948,67;1300,9;1478190,92;705,73;876574,24;1017,08;946769,1
172100005000221;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;227;777;3,42;2,49;2294;5120613,77;2356,28;5112849,39;1335,74;3456833,39;1941,28;3849286,67
172100005000222;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1721000;PALMAS;172100005;PALMAS;17210000500;PALMAS;1721000000;PALMAS (todos os setores);1;0;110;383;3,48;2;3268,91;8104441,46;3360,56;8022905,81;1938,34;6240847,23;2752,08;6623164,39
